    0.11494E-10    0.17325E-10   -0.26264E-11    0.49950E-11    0.35614E-11    0.52369E-11    0.17568E-11    0.17958E-11   -0.85909E-11   -0.12042E-10    0.40530E-12    0.22028E-12    0.41653E-11   -0.17367E-11    0.14907E-11    0.12768E-11    0.16813E-10    0.21303E-10    0.16032E-10    0.18010E-10    0.13112E-10    0.71171E-11    0.55630E-11    0.40139E-11    0.80343E-11    0.35318E-11   -0.42870E-11    0.28133E-11    0.93216E-12    0.29020E-11    0.19854E-11    0.15417E-11    0.36031E-10    0.21826E-10    0.41459E-10    0.99368E-10    0.21559E-10    0.17144E-10    0.10962E-10    0.78751E-11    0.17316E-10   -0.91107E-11   -0.70558E-12   -0.20582E-11    0.38067E-12    0.26898E-11    0.32175E-11    0.33806E-11
    0.13306E-10    0.67237E-11    0.71219E-11    0.60724E-11    0.65334E-11    0.25576E-11    0.25925E-11    0.15161E-11    0.13087E-10   -0.34302E-11    0.25453E-11   -0.57079E-12    0.18126E-11    0.29629E-12    0.13147E-11    0.56060E-12    0.22359E-10    0.15954E-10    0.14554E-10    0.15260E-10    0.99631E-11    0.76090E-11    0.59669E-11    0.40626E-11    0.10027E-10   -0.56026E-11    0.91130E-12    0.17043E-11    0.29019E-12    0.15218E-11    0.17743E-11    0.12283E-11    0.49731E-10    0.34320E-10    0.36084E-10    0.21559E-10    0.49830E-10    0.16211E-10    0.11919E-10    0.65776E-11    0.50951E-11   -0.65342E-11    0.74990E-11    0.30104E-11    0.21131E-11    0.16185E-11    0.32106E-11    0.33724E-11
   -0.81610E-11    0.76438E-11    0.41625E-11    0.36080E-11    0.38316E-11    0.23027E-11    0.21635E-11    0.15718E-11    0.60609E-12   -0.48484E-11   -0.18637E-11    0.35581E-12   -0.64802E-12   -0.67076E-12    0.22774E-12    0.25704E-12    0.67783E-11    0.37776E-11    0.99546E-11    0.88157E-11    0.64324E-11    0.61280E-11    0.44384E-11    0.34953E-11    0.10371E-10   -0.22710E-11    0.84627E-12    0.13769E-11    0.54926E-12   -0.29993E-12    0.10208E-12    0.53069E-12    0.33754E-10    0.10867E-10    0.22331E-10    0.17144E-10    0.16211E-10    0.25073E-10    0.90577E-11    0.66568E-11   -0.51145E-11   -0.18257E-11   -0.31496E-11   -0.84282E-12    0.18402E-11   -0.11541E-12    0.34538E-12    0.16388E-11
    0.38213E-11    0.52487E-11    0.19577E-11    0.43312E-11    0.33726E-11    0.19651E-11    0.17061E-11    0.21769E-11   -0.22256E-11   -0.15809E-14    0.39393E-13   -0.86333E-12    0.25655E-12    0.86357E-13    0.76304E-12    0.45532E-12    0.56681E-11    0.94017E-11    0.87194E-11    0.78375E-11    0.61391E-11    0.50626E-11    0.45845E-11    0.38678E-11    0.65891E-11   -0.42665E-11    0.13153E-12   -0.24946E-12    0.16001E-13    0.84567E-12    0.62151E-12    0.10227E-12    0.19348E-10    0.17337E-10    0.16523E-10    0.10962E-10    0.11919E-10    0.90577E-11    0.14617E-10    0.67727E-11    0.43333E-12   -0.22712E-11   -0.10200E-11   -0.20819E-11    0.28649E-12    0.38396E-12    0.18875E-12    0.37821E-12
    0.27217E-11    0.13629E-11    0.83435E-12    0.27020E-11    0.20613E-11    0.17861E-11    0.14765E-11    0.19184E-11    0.18726E-11    0.10626E-11   -0.13245E-12   -0.59527E-12    0.14886E-12   -0.63996E-12    0.35869E-12    0.35025E-12    0.47941E-11    0.40515E-11    0.51589E-11    0.59539E-11    0.44030E-11    0.36545E-11    0.35283E-11    0.38788E-11    0.64619E-11   -0.50641E-12    0.13491E-11   -0.17751E-13    0.23387E-12    0.62304E-12    0.25400E-12   -0.13995E-13    0.13915E-10    0.14314E-10    0.10043E-10    0.78751E-11    0.65776E-11    0.66568E-11    0.67727E-11    0.94200E-11   -0.79148E-11   -0.17495E-11   -0.56922E-12   -0.54490E-12   -0.53632E-12    0.39345E-12    0.41695E-12   -0.80612E-13
    0.15652E-09   -0.50820E-10    0.29936E-10   -0.20287E-11    0.38593E-11   -0.28431E-11   -0.47813E-11   -0.75269E-12   -0.39168E-10    0.31548E-12   -0.13885E-10    0.80529E-11    0.42996E-11   -0.51432E-11    0.28360E-11   -0.35335E-12   -0.42091E-10    0.95933E-11    0.14160E-10    0.86487E-12    0.16749E-11   -0.93493E-11    0.10730E-11   -0.12959E-11    0.65062E-10    0.21962E-10    0.32894E-10    0.43110E-11    0.11392E-11   -0.65376E-12    0.24881E-11    0.12944E-11   -0.85687E-10   -0.25217E-10    0.34929E-10    0.17316E-10    0.50951E-11   -0.51145E-11    0.43333E-12   -0.79148E-11    0.11842E-08   -0.49143E-10   -0.15160E-10   -0.13929E-12   -0.14997E-10    0.48818E-11   -0.17195E-11   -0.18954E-11
    0.21911E-10    0.17027E-10   -0.29183E-12    0.43622E-11   -0.66743E-11   -0.69731E-11    0.32306E-11   -0.17536E-11   -0.48163E-10   -0.38636E-11   -0.10275E-10    0.14380E-11    0.29777E-11   -0.54311E-12    0.19163E-11    0.85526E-13    0.22634E-10   -0.11956E-10    0.11522E-10    0.24006E-12   -0.43860E-11   -0.33360E-11   -0.21495E-11   -0.14568E-11   -0.12954E-10   -0.19945E-10   -0.85284E-11   -0.57834E-11    0.11514E-11    0.22459E-11    0.19316E-11    0.49844E-14   -0.27220E-11    0.13534E-10    0.71450E-11   -0.91107E-11   -0.65342E-11   -0.18257E-11   -0.22712E-11   -0.17495E-11   -0.49143E-10    0.42324E-09    0.39735E-11    0.15931E-12   -0.70592E-13   -0.38840E-11   -0.26505E-12    0.13076E-11
    0.66188E-11    0.15309E-10    0.52030E-11   -0.41716E-12   -0.21409E-11    0.21587E-11    0.21012E-11   -0.60758E-12   -0.80353E-12    0.62396E-12    0.92854E-11    0.60107E-11    0.47912E-11    0.44688E-11    0.15494E-11   -0.12198E-11    0.59198E-11    0.83285E-11    0.52094E-11    0.22824E-11    0.14947E-11    0.14488E-11    0.13584E-11   -0.83081E-12   -0.69880E-11   -0.79367E-11   -0.29332E-11    0.11520E-11    0.54441E-12    0.20484E-11    0.13845E-11   -0.71738E-13    0.38801E-10    0.15701E-10    0.23843E-10   -0.70558E-12    0.74990E-11   -0.31496E-11   -0.10200E-11   -0.56922E-12   -0.15160E-10    0.39735E-11    0.19555E-09   -0.23000E-11    0.13686E-11    0.34272E-12   -0.54327E-12    0.13514E-11
    0.11868E-10   -0.27510E-11   -0.97007E-12   -0.21584E-11    0.92060E-12    0.22603E-12   -0.95936E-12   -0.38207E-12    0.71553E-11   -0.25305E-11   -0.33432E-11   -0.16504E-11   -0.78927E-12   -0.72265E-13    0.66295E-12    0.11140E-12   -0.25164E-11   -0.31408E-11    0.30543E-11    0.42518E-11    0.64600E-14   -0.75103E-12   -0.39987E-12   -0.45865E-12   -0.15469E-10   -0.97957E-12   -0.24286E-11    0.17237E-11   -0.14951E-11    0.45273E-12    0.33157E-12    0.36666E-12    0.81727E-11    0.85572E-11    0.22461E-11   -0.20582E-11    0.30104E-11   -0.84282E-12   -0.20819E-11   -0.54490E-12   -0.13929E-12    0.15931E-12   -0.23000E-11    0.66354E-10    0.18322E-11    0.24237E-11    0.25850E-11    0.11199E-11
    0.63315E-11    0.84894E-11    0.64836E-11    0.40395E-11    0.16738E-11    0.18607E-12    0.60697E-12   -0.61933E-13    0.16870E-11   -0.14330E-11   -0.44851E-12    0.91733E-12   -0.34234E-12    0.85596E-12    0.56021E-12    0.37706E-12    0.78434E-11    0.22440E-11    0.65126E-11    0.40382E-11    0.10995E-11    0.11509E-11    0.37951E-12   -0.29119E-12    0.63305E-11   -0.51220E-12   -0.20505E-11   -0.10212E-12    0.21662E-11   -0.73443E-13    0.46804E-12    0.54069E-12    0.18353E-10    0.13066E-10    0.11644E-11    0.38067E-12    0.21131E-11    0.18402E-11    0.28649E-12   -0.53632E-12   -0.14997E-10   -0.70592E-13    0.13686E-11    0.18322E-11    0.29576E-10    0.29220E-11    0.28400E-12    0.32847E-12
    0.44387E-11    0.22723E-11    0.34083E-11    0.14709E-11    0.13385E-11   -0.34929E-12    0.79175E-13    0.23639E-12    0.35699E-11    0.18526E-11    0.61440E-13   -0.18200E-11    0.78763E-12   -0.16266E-12    0.27258E-12    0.55849E-12    0.52142E-11    0.22195E-11    0.81357E-12    0.31729E-11    0.24353E-12    0.21492E-12    0.28563E-12    0.20046E-12    0.11436E-11    0.28082E-11    0.28027E-11    0.16573E-11    0.71270E-12    0.10076E-11    0.18076E-12    0.16875E-12    0.52147E-11    0.79874E-11    0.47639E-11    0.26898E-11    0.16185E-11   -0.11541E-12    0.38396E-12    0.39345E-12    0.48818E-11   -0.38840E-11    0.34272E-12    0.24237E-11    0.29220E-11    0.12637E-10    0.84870E-12    0.36490E-12
    0.46340E-11    0.27209E-11    0.20244E-11    0.80029E-12    0.11053E-11   -0.18767E-12    0.14762E-12   -0.99859E-13    0.14812E-11    0.34082E-11    0.50445E-12   -0.10843E-11    0.86064E-12    0.11379E-12    0.34511E-12    0.83604E-13    0.28999E-11    0.32718E-11    0.30737E-11    0.21947E-11    0.14531E-11    0.44374E-13    0.20635E-12    0.10695E-12   -0.11444E-11   -0.22879E-11    0.13040E-11    0.23428E-12    0.10890E-12    0.36594E-12    0.57227E-12    0.15663E-12    0.49765E-11    0.23901E-11    0.32118E-11    0.32175E-11    0.32106E-11    0.34538E-12    0.18875E-12    0.41695E-12   -0.17195E-11   -0.26505E-12   -0.54327E-12    0.25850E-11    0.28400E-12    0.84870E-12    0.63963E-11    0.41677E-12
    0.35883E-11    0.24073E-11    0.27397E-13    0.41701E-12    0.65637E-12    0.51275E-12   -0.21516E-13   -0.56462E-13    0.83884E-12    0.60814E-12   -0.10438E-11    0.26962E-12    0.13716E-12    0.28751E-13    0.38576E-12    0.31456E-12    0.62299E-11    0.19977E-11    0.27245E-11    0.17275E-11    0.11534E-11    0.96171E-12    0.17808E-12   -0.94971E-13    0.11273E-11    0.59177E-12    0.59133E-13    0.72939E-12    0.43140E-12    0.20535E-12    0.62009E-13    0.48606E-12    0.96972E-11    0.52017E-11    0.46804E-11    0.33806E-11    0.33724E-11    0.16388E-11    0.37821E-12   -0.80612E-13   -0.18954E-11    0.13076E-11    0.13514E-11    0.11199E-11    0.32847E-12    0.36490E-12    0.41677E-12    0.30115E-11
