# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin6_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #6 (ell~213.7)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
448   4.29e-09   1.44e-09   5.29e-08   2.04e-07
449   4.16e-09   9.63e-10   5.19e-08   1.92e-07
450   3.94e-09   7.10e-10   5.06e-08   1.82e-07
451   4.06e-09   6.43e-10   5.01e-08   1.62e-07
452   3.78e-09   8.23e-10   4.67e-08   1.72e-07
453   3.60e-09   6.80e-10   4.76e-08   1.64e-07
454   4.00e-09   7.07e-10   4.25e-08   1.52e-07
455   3.55e-09   6.89e-10   4.38e-08   1.45e-07
456   3.53e-09   5.99e-10   4.08e-08   1.51e-07
457   3.42e-09   2.64e-10   4.08e-08   1.34e-07
458   3.33e-09   2.47e-10   3.61e-08   1.39e-07
459   3.33e-09   3.72e-10   3.46e-08   1.31e-07
460   3.30e-09   3.12e-10   3.78e-08   1.22e-07
461   3.05e-09   2.39e-10   3.66e-08   1.19e-07
462   3.07e-09   3.44e-10   3.31e-08   1.04e-07
463   3.10e-09   4.05e-10   3.05e-08   1.07e-07
464   3.07e-09   2.53e-10   3.28e-08   1.08e-07
465   2.94e-09   2.29e-10   2.95e-08   1.01e-07
466   2.93e-09   2.98e-10   3.02e-08   1.08e-07
467   2.79e-09   1.39e-10   2.91e-08   1.07e-07
468   2.84e-09   2.76e-10   2.62e-08   9.48e-08
469   2.72e-09   1.32e-10   2.80e-08   9.27e-08
470   2.58e-09   2.24e-10   2.39e-08   8.98e-08
471   2.68e-09   -2.36e-11   2.83e-08   9.06e-08
472   2.70e-09   1.41e-10   2.46e-08   8.56e-08
473   2.41e-09   8.02e-11   2.28e-08   8.16e-08
474   2.49e-09   5.30e-11   2.39e-08   8.33e-08
475   2.47e-09   1.75e-10   2.30e-08   7.80e-08
476   2.48e-09   9.30e-11   2.22e-08   8.01e-08
477   2.43e-09   1.76e-10   2.10e-08   7.66e-08
478   2.47e-09   1.27e-10   2.04e-08   7.01e-08
479   2.36e-09   2.29e-10   2.02e-08   7.11e-08
480   2.30e-09   2.41e-10   1.93e-08   6.97e-08
481   2.39e-09   9.75e-11   1.97e-08   6.68e-08
482   2.31e-09   2.24e-10   1.82e-08   6.13e-08
483   2.19e-09   -2.75e-11   1.85e-08   6.89e-08
484   2.23e-09   2.22e-10   1.72e-08   5.88e-08
485   2.21e-09   1.65e-11   1.63e-08   5.78e-08
486   2.18e-09   1.01e-11   1.77e-08   5.72e-08
487   2.06e-09   7.82e-11   1.64e-08   5.43e-08
488   2.10e-09   6.32e-11   1.57e-08   4.98e-08
489   2.10e-09   4.11e-11   1.56e-08   5.00e-08
490   2.01e-09   1.23e-10   1.49e-08   4.75e-08
491   1.95e-09   1.01e-10   1.44e-08   4.38e-08
492   1.92e-09   1.38e-10   1.37e-08   4.85e-08
493   2.01e-09   -1.35e-11   1.36e-08   4.56e-08
494   1.86e-09   5.23e-11   1.28e-08   4.05e-08
495   1.97e-09   6.23e-12   1.26e-08   4.37e-08
496   1.83e-09   -4.38e-11   1.25e-08   4.09e-08
497   1.81e-09   -7.01e-12   1.16e-08   3.54e-08
498   1.75e-09   2.50e-11   1.15e-08   3.91e-08
499   1.78e-09   8.69e-11   1.03e-08   3.90e-08
500   1.87e-09   9.89e-11   1.09e-08   3.35e-08
501   1.76e-09   9.37e-11   1.02e-08   3.31e-08
502   1.68e-09   1.47e-10   9.11e-09   3.12e-08
503   1.74e-09   1.26e-10   9.96e-09   3.13e-08
504   1.72e-09   7.03e-11   8.61e-09   3.09e-08
505   1.63e-09   6.74e-11   9.41e-09   3.02e-08
506   1.69e-09   1.40e-10   8.55e-09   2.83e-08
507   1.56e-09   1.34e-10   9.11e-09   2.69e-08
508   1.51e-09   1.14e-10   8.34e-09   2.76e-08
509   1.56e-09   1.43e-10   7.62e-09   2.59e-08
510   1.63e-09   4.08e-11   8.38e-09   2.54e-08
511   1.57e-09   1.38e-10   7.82e-09   2.43e-08
512   1.53e-09   1.38e-10   7.77e-09   2.50e-08
513   1.52e-09   1.37e-10   7.69e-09   2.39e-08
514   1.50e-09   8.01e-11   7.66e-09   2.25e-08
515   1.42e-09   1.34e-10   7.00e-09   2.21e-08
516   1.44e-09   1.54e-10   7.38e-09   2.26e-08
517   1.44e-09   1.56e-10   6.44e-09   2.19e-08
518   1.42e-09   1.04e-10   6.17e-09   2.11e-08
519   1.41e-09   1.95e-10   6.56e-09   1.94e-08
520   1.36e-09   8.47e-11   5.82e-09   1.95e-08
521   1.33e-09   1.40e-10   5.81e-09   1.81e-08
522   1.24e-09   1.21e-10   5.28e-09   1.73e-08
523   1.21e-09   9.56e-11   5.24e-09   1.70e-08
524   1.28e-09   1.65e-10   5.07e-09   1.57e-08
525   1.23e-09   7.10e-11   5.30e-09   1.52e-08
526   1.34e-09   1.57e-10   4.81e-09   1.53e-08
527   1.19e-09   1.19e-10   4.54e-09   1.38e-08
528   1.21e-09   1.04e-10   4.49e-09   1.43e-08
529   1.13e-09   6.45e-11   4.46e-09   1.39e-08
530   1.20e-09   1.41e-10   4.45e-09   1.35e-08
531   1.16e-09   1.62e-10   3.93e-09   1.24e-08
532   1.12e-09   5.80e-11   3.91e-09   1.28e-08
533   1.13e-09   1.28e-10   3.86e-09   1.15e-08
534   1.11e-09   1.06e-10   3.82e-09   1.17e-08
535   1.10e-09   9.59e-11   3.54e-09   1.15e-08
536   1.04e-09   8.16e-11   3.54e-09   1.10e-08
537   1.09e-09   1.57e-10   3.48e-09   1.02e-08
538   9.88e-10   9.51e-11   3.26e-09   1.02e-08
539   1.01e-09   1.05e-10   3.19e-09   9.66e-09
540   1.03e-09   1.41e-10   3.07e-09   8.63e-09
541   9.49e-10   1.22e-10   2.85e-09   8.92e-09
542   9.10e-10   6.44e-11   2.85e-09   8.14e-09
543   9.81e-10   1.00e-10   2.92e-09   7.44e-09
544   9.07e-10   1.18e-10   2.66e-09   7.27e-09
545   9.67e-10   1.46e-10   2.50e-09   7.20e-09
546   8.91e-10   1.25e-10   2.36e-09   7.05e-09
547   9.01e-10   1.12e-10   2.38e-09   6.90e-09
548   7.95e-10   1.14e-10   2.35e-09   6.13e-09
549   8.80e-10   1.32e-10   2.31e-09   5.91e-09
550   8.30e-10   9.37e-11   2.25e-09   6.00e-09
551   8.29e-10   1.40e-10   2.19e-09   6.16e-09
552   8.33e-10   1.24e-10   1.97e-09   5.61e-09
553   8.12e-10   1.07e-10   2.11e-09   5.33e-09
554   8.24e-10   1.52e-10   1.96e-09   5.49e-09
555   7.71e-10   1.15e-10   1.83e-09   5.07e-09
556   8.08e-10   1.06e-10   1.85e-09   5.02e-09
557   7.83e-10   1.37e-10   1.77e-09   4.95e-09
558   7.77e-10   1.18e-10   1.67e-09   4.68e-09
559   8.01e-10   1.43e-10   1.69e-09   4.34e-09
560   7.46e-10   1.54e-10   1.58e-09   4.35e-09
561   7.24e-10   1.09e-10   1.66e-09   4.19e-09
562   6.92e-10   1.17e-10   1.61e-09   4.09e-09
563   6.99e-10   1.14e-10   1.47e-09   3.84e-09
564   6.70e-10   1.00e-10   1.39e-09   3.90e-09
565   7.32e-10   1.29e-10   1.47e-09   3.49e-09
566   7.08e-10   1.18e-10   1.41e-09   3.21e-09
567   7.18e-10   1.36e-10   1.40e-09   3.49e-09
568   6.35e-10   1.38e-10   1.25e-09   3.29e-09
569   6.29e-10   1.02e-10   1.22e-09   3.08e-09
570   6.75e-10   1.32e-10   1.24e-09   2.97e-09
571   6.32e-10   1.09e-10   1.23e-09   3.08e-09
572   6.15e-10   1.34e-10   1.16e-09   2.90e-09
573   6.19e-10   1.16e-10   1.15e-09   2.78e-09
574   6.39e-10   1.24e-10   1.14e-09   2.61e-09
575   6.11e-10   1.28e-10   1.14e-09   2.72e-09
576   6.00e-10   1.33e-10   1.02e-09   2.36e-09
577   5.90e-10   1.05e-10   1.03e-09   2.27e-09
578   6.04e-10   1.42e-10   1.04e-09   2.31e-09
579   5.39e-10   8.82e-11   9.54e-10   2.33e-09
580   5.48e-10   9.83e-11   9.06e-10   2.27e-09
581   5.64e-10   1.37e-10   8.89e-10   2.13e-09
582   5.59e-10   1.17e-10   9.21e-10   2.08e-09
583   5.41e-10   1.01e-10   8.41e-10   1.93e-09
584   4.88e-10   9.14e-11   8.02e-10   2.01e-09
585   5.37e-10   1.06e-10   8.13e-10   1.74e-09
586   5.30e-10   9.86e-11   7.91e-10   1.78e-09
587   4.91e-10   1.09e-10   7.34e-10   1.71e-09
588   4.93e-10   9.58e-11   7.32e-10   1.70e-09
589   4.61e-10   9.50e-11   7.25e-10   1.61e-09
590   5.04e-10   1.08e-10   6.84e-10   1.51e-09
591   4.96e-10   1.17e-10   6.61e-10   1.50e-09
592   5.29e-10   1.34e-10   6.67e-10   1.42e-09
593   4.54e-10   9.75e-11   6.03e-10   1.33e-09
594   4.57e-10   1.01e-10   5.93e-10   1.38e-09
595   4.51e-10   1.04e-10   6.01e-10   1.29e-09
596   4.62e-10   1.14e-10   5.82e-10   1.32e-09
597   4.18e-10   9.64e-11   5.51e-10   1.25e-09
598   4.20e-10   9.68e-11   5.44e-10   1.23e-09
599   4.30e-10   1.09e-10   5.10e-10   1.21e-09
600   3.85e-10   8.71e-11   4.82e-10   1.18e-09
