# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin2_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #2 (ell~ 73.9)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
445   1.45e-10   1.23e-11   2.84e-09   1.10e-08
446   1.27e-10   2.08e-11   2.63e-09   1.07e-08
447   1.28e-10   7.54e-13   2.57e-09   9.91e-09
448   1.28e-10   1.41e-12   2.60e-09   1.01e-08
449   1.24e-10   2.13e-11   2.53e-09   1.07e-08
450   1.30e-10   -1.27e-11   2.58e-09   9.61e-09
451   1.30e-10   3.50e-12   2.52e-09   8.67e-09
452   1.15e-10   1.90e-11   2.41e-09   8.76e-09
453   1.17e-10   5.44e-12   2.43e-09   8.53e-09
454   1.27e-10   -1.92e-11   2.31e-09   8.30e-09
455   1.09e-10   4.85e-12   2.14e-09   7.89e-09
456   1.11e-10   -1.39e-12   2.06e-09   8.19e-09
457   1.16e-10   2.00e-11   2.18e-09   7.41e-09
458   1.12e-10   -1.44e-11   1.94e-09   7.55e-09
459   1.06e-10   9.53e-12   1.72e-09   7.10e-09
460   1.02e-10   6.49e-12   1.95e-09   6.92e-09
461   9.70e-11   9.36e-12   1.78e-09   6.67e-09
462   9.62e-11   1.04e-11   1.73e-09   6.28e-09
463   9.81e-11   4.11e-12   1.62e-09   5.77e-09
464   9.05e-11   1.21e-11   1.62e-09   5.83e-09
465   8.67e-11   3.04e-12   1.55e-09   5.83e-09
466   8.50e-11   4.38e-12   1.55e-09   6.06e-09
467   8.04e-11   4.08e-12   1.51e-09   6.01e-09
468   8.40e-11   -2.58e-12   1.38e-09   5.41e-09
469   7.97e-11   4.29e-12   1.41e-09   5.47e-09
470   7.59e-11   2.20e-12   1.25e-09   5.00e-09
471   7.46e-11   1.94e-12   1.40e-09   4.93e-09
472   7.59e-11   -1.37e-12   1.29e-09   4.61e-09
473   7.14e-11   -1.14e-11   1.14e-09   4.70e-09
474   6.35e-11   -4.98e-12   1.19e-09   4.65e-09
475   6.24e-11   -1.08e-12   1.14e-09   4.45e-09
476   5.85e-11   -1.49e-11   1.12e-09   4.28e-09
477   5.44e-11   -9.65e-12   1.06e-09   4.10e-09
478   5.62e-11   -6.18e-12   1.00e-09   3.89e-09
479   5.21e-11   -8.03e-12   1.01e-09   3.96e-09
480   4.95e-11   -4.94e-12   9.58e-10   3.72e-09
481   5.19e-11   -1.98e-11   8.84e-10   3.83e-09
482   4.51e-11   -7.49e-12   8.89e-10   3.38e-09
483   4.55e-11   -1.16e-11   8.85e-10   3.52e-09
484   4.39e-11   -1.22e-11   8.79e-10   3.35e-09
485   4.32e-11   -1.29e-11   8.40e-10   3.05e-09
486   4.12e-11   -1.34e-11   8.36e-10   3.16e-09
487   3.78e-11   -1.04e-11   8.29e-10   3.01e-09
488   3.86e-11   -1.34e-11   7.60e-10   2.77e-09
489   3.49e-11   -9.43e-12   7.11e-10   2.85e-09
490   3.40e-11   -7.59e-12   7.03e-10   2.56e-09
491   3.37e-11   -1.22e-11   6.81e-10   2.50e-09
492   3.17e-11   -1.73e-11   6.42e-10   2.52e-09
493   3.06e-11   -6.81e-12   6.05e-10   2.39e-09
494   2.92e-11   -9.82e-12   5.90e-10   2.18e-09
495   2.84e-11   -6.37e-12   6.07e-10   2.37e-09
496   2.81e-11   -5.99e-12   5.67e-10   2.08e-09
497   2.80e-11   -1.15e-11   5.42e-10   2.13e-09
498   2.84e-11   -1.16e-11   5.43e-10   2.07e-09
499   2.66e-11   -1.19e-11   5.06e-10   2.10e-09
500   2.75e-11   -1.77e-11   5.08e-10   1.85e-09
501   2.52e-11   -1.11e-11   4.88e-10   1.84e-09
502   2.44e-11   -6.21e-12   4.37e-10   1.72e-09
503   2.59e-11   -9.16e-12   4.57e-10   1.69e-09
504   2.49e-11   -7.64e-12   3.97e-10   1.86e-09
505   2.46e-11   -1.16e-11   4.31e-10   1.71e-09
506   2.30e-11   -9.98e-12   4.11e-10   1.65e-09
507   2.24e-11   -9.61e-12   3.97e-10   1.54e-09
508   2.21e-11   -7.64e-12   3.93e-10   1.59e-09
509   2.26e-11   -9.98e-12   3.90e-10   1.52e-09
510   2.34e-11   -1.12e-11   3.86e-10   1.45e-09
511   2.17e-11   -1.22e-11   3.78e-10   1.43e-09
512   2.27e-11   -7.95e-12   3.63e-10   1.42e-09
513   2.18e-11   -6.88e-12   3.51e-10   1.35e-09
514   2.08e-11   -9.65e-12   3.30e-10   1.28e-09
515   2.01e-11   -1.23e-11   3.26e-10   1.33e-09
516   1.94e-11   -8.95e-12   3.34e-10   1.21e-09
517   2.02e-11   -1.01e-11   3.05e-10   1.26e-09
518   1.93e-11   -5.93e-12   3.10e-10   1.27e-09
519   1.90e-11   -6.41e-12   2.97e-10   1.15e-09
520   1.78e-11   -4.27e-12   2.59e-10   1.15e-09
521   1.80e-11   -7.57e-12   2.70e-10   1.18e-09
522   1.81e-11   -5.41e-12   2.50e-10   1.10e-09
523   1.70e-11   -5.39e-12   2.48e-10   1.05e-09
524   1.81e-11   -2.57e-12   2.27e-10   9.97e-10
525   1.68e-11   -3.83e-12   2.38e-10   9.97e-10
526   1.86e-11   -6.04e-12   2.33e-10   8.88e-10
527   1.56e-11   -3.07e-12   2.27e-10   9.52e-10
528   1.54e-11   -1.58e-12   2.14e-10   8.97e-10
529   1.61e-11   -3.32e-12   2.09e-10   9.26e-10
530   1.62e-11   -2.48e-12   2.09e-10   8.68e-10
531   1.54e-11   -2.09e-12   1.88e-10   8.51e-10
532   1.60e-11   -2.43e-12   1.79e-10   7.99e-10
533   1.66e-11   -3.64e-12   1.70e-10   7.81e-10
534   1.54e-11   -2.95e-12   1.81e-10   7.87e-10
535   1.50e-11   -3.94e-12   1.59e-10   7.54e-10
536   1.57e-11   -2.51e-12   1.64e-10   7.22e-10
537   1.47e-11   -3.68e-12   1.51e-10   7.50e-10
538   1.40e-11   -3.88e-12   1.44e-10   7.04e-10
539   1.39e-11   -2.52e-12   1.42e-10   6.57e-10
540   1.31e-11   -3.59e-12   1.27e-10   5.94e-10
541   1.46e-11   -2.62e-12   1.26e-10   6.19e-10
542   1.29e-11   -3.29e-12   1.23e-10   6.04e-10
543   1.44e-11   -1.44e-12   1.37e-10   5.70e-10
544   1.24e-11   -3.22e-12   1.10e-10   5.23e-10
545   1.35e-11   -1.66e-12   1.18e-10   5.20e-10
546   1.23e-11   -7.19e-13   9.76e-11   4.93e-10
547   1.19e-11   -2.33e-12   9.72e-11   4.72e-10
548   1.27e-11   -8.08e-13   9.94e-11   4.42e-10
549   1.33e-11   -1.64e-12   9.10e-11   4.21e-10
550   1.19e-11   -1.41e-12   8.78e-11   4.37e-10
551   1.11e-11   -1.54e-12   8.67e-11   4.61e-10
552   1.07e-11   -1.95e-12   7.78e-11   4.60e-10
553   1.17e-11   -2.70e-12   8.23e-11   4.26e-10
554   1.13e-11   -7.81e-13   7.45e-11   3.80e-10
555   1.03e-11   -8.41e-13   7.19e-11   4.22e-10
556   1.03e-11   -1.00e-12   7.05e-11   3.89e-10
557   9.22e-12   -1.01e-12   6.58e-11   3.62e-10
558   9.51e-12   -3.62e-13   6.11e-11   3.34e-10
559   9.75e-12   -9.76e-13   6.22e-11   3.21e-10
560   9.25e-12   -1.12e-12   5.69e-11   3.50e-10
561   9.78e-12   -1.74e-13   5.60e-11   3.34e-10
562   9.04e-12   -9.44e-14   5.62e-11   3.02e-10
563   8.46e-12   -2.37e-13   5.18e-11   2.71e-10
564   8.33e-12   -2.85e-13   4.87e-11   2.89e-10
565   8.76e-12   -2.81e-13   4.95e-11   2.43e-10
566   8.42e-12   -7.60e-13   4.67e-11   2.68e-10
567   8.28e-12   -9.44e-13   4.59e-11   2.51e-10
568   7.40e-12   -9.12e-13   4.27e-11   2.31e-10
569   7.71e-12   -2.33e-13   3.95e-11   2.35e-10
570   8.41e-12   -6.63e-13   4.16e-11   2.34e-10
571   7.08e-12   -4.02e-13   4.14e-11   2.20e-10
572   6.39e-12   -4.26e-13   3.64e-11   2.28e-10
573   6.50e-12   -5.43e-14   3.29e-11   2.05e-10
574   6.84e-12   -8.05e-13   3.50e-11   2.14e-10
575   6.12e-12   -5.20e-13   3.37e-11   1.92e-10
576   6.23e-12   -1.10e-12   2.95e-11   1.81e-10
577   6.51e-12   -5.60e-13   3.08e-11   1.88e-10
578   5.94e-12   -3.36e-13   3.03e-11   1.74e-10
579   5.90e-12   -9.67e-13   2.68e-11   1.78e-10
580   5.58e-12   -4.28e-13   2.61e-11   1.73e-10
581   6.08e-12   -8.46e-13   2.47e-11   1.60e-10
582   5.61e-12   -4.73e-13   2.64e-11   1.55e-10
583   5.02e-12   -8.99e-13   2.29e-11   1.41e-10
584   5.28e-12   -4.69e-13   2.24e-11   1.52e-10
585   5.57e-12   -7.33e-13   2.11e-11   1.33e-10
586   5.16e-12   -8.90e-13   1.92e-11   1.33e-10
587   4.79e-12   -6.92e-13   1.87e-11   1.44e-10
588   5.14e-12   -6.75e-13   1.92e-11   1.29e-10
589   4.87e-12   -8.36e-13   1.94e-11   1.22e-10
590   4.72e-12   -4.34e-13   1.67e-11   1.17e-10
591   4.51e-12   -4.42e-13   1.62e-11   1.19e-10
592   4.36e-12   -3.42e-13   1.48e-11   1.07e-10
593   4.35e-12   -7.82e-13   1.60e-11   1.10e-10
594   4.37e-12   -7.03e-13   1.54e-11   1.22e-10
595   4.13e-12   -7.18e-13   1.52e-11   1.24e-10
596   3.60e-12   -6.35e-13   1.39e-11   1.07e-10
597   3.48e-12   -6.04e-13   1.39e-11   1.03e-10
598   3.50e-12   -3.40e-13   1.31e-11   1.04e-10
599   3.51e-12   -4.95e-13   1.29e-11   1.04e-10
600   3.58e-12   -3.32e-13   1.12e-11   1.05e-10
