# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin7_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #7 (ell~248.4)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
448   1.17e-08   4.27e-09   7.03e-08   2.59e-07
449   1.15e-08   3.97e-09   6.97e-08   2.50e-07
450   1.09e-08   3.33e-09   6.85e-08   2.32e-07
451   1.11e-08   3.62e-09   6.67e-08   2.14e-07
452   1.03e-08   3.55e-09   6.49e-08   2.14e-07
453   1.02e-08   3.21e-09   6.34e-08   2.18e-07
454   1.06e-08   2.68e-09   5.83e-08   2.05e-07
455   9.83e-09   2.58e-09   5.79e-08   1.85e-07
456   9.79e-09   2.40e-09   5.55e-08   1.96e-07
457   9.67e-09   2.54e-09   5.86e-08   1.74e-07
458   9.03e-09   2.66e-09   5.04e-08   1.82e-07
459   9.23e-09   2.53e-09   4.76e-08   1.76e-07
460   9.28e-09   2.61e-09   5.15e-08   1.69e-07
461   8.77e-09   2.45e-09   4.93e-08   1.67e-07
462   8.90e-09   2.60e-09   4.65e-08   1.49e-07
463   8.36e-09   2.23e-09   4.45e-08   1.47e-07
464   8.56e-09   2.47e-09   4.64e-08   1.48e-07
465   8.50e-09   2.41e-09   4.13e-08   1.41e-07
466   8.28e-09   2.36e-09   4.28e-08   1.54e-07
467   7.96e-09   2.19e-09   4.23e-08   1.49e-07
468   7.89e-09   2.23e-09   3.84e-08   1.34e-07
469   7.93e-09   1.77e-09   3.93e-08   1.31e-07
470   7.56e-09   2.40e-09   3.49e-08   1.27e-07
471   7.67e-09   1.97e-09   4.10e-08   1.25e-07
472   7.61e-09   1.78e-09   3.67e-08   1.15e-07
473   7.20e-09   1.70e-09   3.32e-08   1.16e-07
474   7.11e-09   1.71e-09   3.49e-08   1.15e-07
475   6.96e-09   1.67e-09   3.45e-08   1.08e-07
476   6.96e-09   1.82e-09   3.30e-08   1.10e-07
477   6.83e-09   1.55e-09   3.15e-08   1.06e-07
478   7.05e-09   2.11e-09   2.95e-08   1.02e-07
479   6.79e-09   2.01e-09   2.96e-08   1.00e-07
480   6.44e-09   1.95e-09   2.88e-08   9.89e-08
481   6.24e-09   1.77e-09   2.86e-08   9.37e-08
482   6.16e-09   1.77e-09   2.74e-08   8.45e-08
483   5.92e-09   1.41e-09   2.74e-08   9.45e-08
484   6.01e-09   1.55e-09   2.63e-08   8.10e-08
485   5.85e-09   1.49e-09   2.44e-08   8.17e-08
486   5.88e-09   1.20e-09   2.61e-08   8.00e-08
487   5.49e-09   1.18e-09   2.44e-08   7.62e-08
488   5.57e-09   1.17e-09   2.24e-08   6.99e-08
489   5.25e-09   9.47e-10   2.28e-08   6.89e-08
490   5.10e-09   1.01e-09   2.19e-08   6.56e-08
491   4.94e-09   7.75e-10   2.06e-08   6.28e-08
492   4.83e-09   7.78e-10   1.95e-08   6.81e-08
493   5.30e-09   9.72e-10   1.89e-08   6.26e-08
494   4.92e-09   6.04e-10   1.88e-08   5.48e-08
495   4.55e-09   8.21e-10   1.86e-08   5.95e-08
496   4.56e-09   5.99e-10   1.78e-08   5.63e-08
497   4.82e-09   8.37e-10   1.72e-08   4.98e-08
498   4.29e-09   7.10e-10   1.64e-08   5.27e-08
499   4.29e-09   8.24e-10   1.52e-08   5.40e-08
500   4.49e-09   6.28e-10   1.58e-08   4.57e-08
501   4.09e-09   5.36e-10   1.45e-08   4.79e-08
502   3.99e-09   6.84e-10   1.31e-08   4.36e-08
503   4.34e-09   9.08e-10   1.46e-08   4.39e-08
504   4.09e-09   6.50e-10   1.26e-08   4.37e-08
505   4.17e-09   7.85e-10   1.38e-08   4.25e-08
506   4.02e-09   5.83e-10   1.23e-08   4.03e-08
507   3.84e-09   4.81e-10   1.29e-08   3.76e-08
508   3.77e-09   6.23e-10   1.22e-08   4.00e-08
509   3.99e-09   8.23e-10   1.14e-08   3.68e-08
510   3.87e-09   6.13e-10   1.24e-08   3.57e-08
511   3.91e-09   5.71e-10   1.16e-08   3.41e-08
512   3.83e-09   6.92e-10   1.18e-08   3.51e-08
513   3.82e-09   5.56e-10   1.11e-08   3.33e-08
514   3.48e-09   4.44e-10   1.10e-08   3.18e-08
515   3.48e-09   5.28e-10   1.02e-08   3.04e-08
516   3.47e-09   5.09e-10   1.05e-08   3.14e-08
517   3.41e-09   5.69e-10   9.33e-09   3.00e-08
518   3.40e-09   4.84e-10   9.41e-09   2.94e-08
519   3.45e-09   5.90e-10   9.70e-09   2.83e-08
520   3.34e-09   5.31e-10   8.80e-09   2.69e-08
521   3.28e-09   5.29e-10   8.42e-09   2.67e-08
522   3.12e-09   4.98e-10   8.00e-09   2.51e-08
523   3.12e-09   5.35e-10   8.06e-09   2.46e-08
524   3.17e-09   6.24e-10   7.51e-09   2.36e-08
525   3.05e-09   4.09e-10   7.68e-09   2.22e-08
526   3.23e-09   5.26e-10   7.20e-09   2.20e-08
527   2.94e-09   4.78e-10   6.91e-09   2.04e-08
528   3.04e-09   5.14e-10   6.90e-09   2.15e-08
529   3.02e-09   4.55e-10   6.80e-09   2.04e-08
530   2.94e-09   5.54e-10   6.69e-09   2.06e-08
531   3.01e-09   5.35e-10   6.19e-09   1.85e-08
532   2.77e-09   5.12e-10   6.10e-09   1.95e-08
533   2.86e-09   5.38e-10   5.63e-09   1.75e-08
534   2.81e-09   4.84e-10   5.91e-09   1.75e-08
535   2.61e-09   4.53e-10   5.50e-09   1.75e-08
536   2.77e-09   4.93e-10   5.60e-09   1.72e-08
537   2.77e-09   5.75e-10   5.33e-09   1.60e-08
538   2.78e-09   5.30e-10   5.09e-09   1.59e-08
539   2.70e-09   5.31e-10   5.08e-09   1.50e-08
540   2.57e-09   4.70e-10   4.60e-09   1.36e-08
541   2.52e-09   5.07e-10   4.44e-09   1.34e-08
542   2.49e-09   4.02e-10   4.29e-09   1.24e-08
543   2.63e-09   4.92e-10   4.61e-09   1.18e-08
544   2.45e-09   4.92e-10   3.94e-09   1.14e-08
545   2.52e-09   5.79e-10   3.96e-09   1.07e-08
546   2.59e-09   5.95e-10   3.73e-09   1.08e-08
547   2.37e-09   4.66e-10   3.70e-09   1.05e-08
548   2.26e-09   4.59e-10   3.51e-09   9.66e-09
549   2.47e-09   5.40e-10   3.57e-09   9.15e-09
550   2.25e-09   4.61e-10   3.54e-09   9.31e-09
551   2.25e-09   4.88e-10   3.31e-09   9.11e-09
552   2.21e-09   4.59e-10   3.13e-09   8.78e-09
553   2.18e-09   4.26e-10   3.20e-09   8.36e-09
554   2.27e-09   4.93e-10   2.97e-09   8.30e-09
555   2.09e-09   4.73e-10   2.85e-09   8.02e-09
556   2.12e-09   4.32e-10   2.89e-09   7.64e-09
557   2.07e-09   5.06e-10   2.79e-09   7.43e-09
558   2.11e-09   5.07e-10   2.63e-09   7.13e-09
559   2.15e-09   4.96e-10   2.66e-09   6.81e-09
560   2.10e-09   5.82e-10   2.55e-09   6.84e-09
561   2.03e-09   5.01e-10   2.51e-09   6.37e-09
562   1.83e-09   3.57e-10   2.39e-09   6.21e-09
563   2.14e-09   5.72e-10   2.29e-09   5.87e-09
564   1.90e-09   5.22e-10   2.15e-09   5.90e-09
565   1.99e-09   5.30e-10   2.28e-09   5.44e-09
566   2.01e-09   5.93e-10   2.31e-09   5.00e-09
567   2.05e-09   5.17e-10   2.20e-09   5.30e-09
568   1.88e-09   5.32e-10   1.99e-09   4.82e-09
569   1.95e-09   5.51e-10   1.98e-09   4.57e-09
570   1.74e-09   4.06e-10   1.93e-09   4.67e-09
571   1.80e-09   5.20e-10   1.94e-09   4.64e-09
572   1.74e-09   4.87e-10   1.86e-09   4.47e-09
573   1.72e-09   4.44e-10   1.79e-09   4.21e-09
574   1.62e-09   3.76e-10   1.76e-09   4.02e-09
575   1.65e-09   4.37e-10   1.71e-09   3.96e-09
576   1.65e-09   4.33e-10   1.63e-09   3.64e-09
577   1.59e-09   4.25e-10   1.60e-09   3.51e-09
578   1.74e-09   5.16e-10   1.57e-09   3.43e-09
579   1.59e-09   4.16e-10   1.48e-09   3.44e-09
580   1.53e-09   4.40e-10   1.44e-09   3.49e-09
581   1.67e-09   4.96e-10   1.44e-09   3.27e-09
582   1.50e-09   3.73e-10   1.42e-09   3.09e-09
583   1.51e-09   4.17e-10   1.35e-09   2.93e-09
584   1.39e-09   3.53e-10   1.31e-09   2.92e-09
585   1.47e-09   3.87e-10   1.25e-09   2.71e-09
586   1.51e-09   3.84e-10   1.27e-09   2.73e-09
587   1.37e-09   3.42e-10   1.15e-09   2.63e-09
588   1.36e-09   3.64e-10   1.18e-09   2.63e-09
589   1.27e-09   3.24e-10   1.16e-09   2.58e-09
590   1.40e-09   3.72e-10   1.13e-09   2.40e-09
591   1.44e-09   4.17e-10   1.14e-09   2.33e-09
592   1.42e-09   4.48e-10   1.15e-09   2.28e-09
593   1.29e-09   3.81e-10   1.06e-09   2.09e-09
594   1.27e-09   3.69e-10   1.03e-09   2.24e-09
595   1.22e-09   3.40e-10   1.03e-09   2.11e-09
596   1.27e-09   3.89e-10   1.06e-09   2.17e-09
597   1.18e-09   3.18e-10   9.49e-10   2.03e-09
598   1.20e-09   3.29e-10   9.53e-10   1.96e-09
599   1.18e-09   3.34e-10   9.30e-10   1.97e-09
600   1.03e-09   2.57e-10   8.79e-10   1.97e-09
