# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin8_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #8 (ell~283.1)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
448   4.66e-08   2.38e-08   9.89e-08   3.06e-07
449   4.46e-08   2.26e-08   1.00e-07   3.06e-07
450   4.35e-08   2.22e-08   9.42e-08   2.79e-07
451   4.25e-08   2.11e-08   9.10e-08   2.62e-07
452   4.01e-08   2.01e-08   8.98e-08   2.65e-07
453   3.78e-08   1.92e-08   8.73e-08   2.64e-07
454   3.93e-08   1.92e-08   8.35e-08   2.43e-07
455   3.68e-08   1.81e-08   8.18e-08   2.34e-07
456   3.55e-08   1.79e-08   7.84e-08   2.47e-07
457   3.46e-08   1.67e-08   8.17e-08   2.11e-07
458   3.36e-08   1.66e-08   7.13e-08   2.19e-07
459   3.21e-08   1.49e-08   6.73e-08   2.10e-07
460   3.27e-08   1.54e-08   7.46e-08   1.98e-07
461   3.04e-08   1.46e-08   6.97e-08   2.02e-07
462   2.99e-08   1.31e-08   6.60e-08   1.79e-07
463   2.89e-08   1.33e-08   6.17e-08   1.80e-07
464   2.80e-08   1.22e-08   6.39e-08   1.77e-07
465   2.69e-08   1.20e-08   5.77e-08   1.69e-07
466   2.64e-08   1.14e-08   5.89e-08   1.80e-07
467   2.55e-08   1.13e-08   5.67e-08   1.74e-07
468   2.54e-08   1.05e-08   5.17e-08   1.59e-07
469   2.46e-08   1.01e-08   5.24e-08   1.57e-07
470   2.40e-08   1.06e-08   4.82e-08   1.47e-07
471   2.38e-08   9.75e-09   5.42e-08   1.52e-07
472   2.34e-08   9.41e-09   4.88e-08   1.40e-07
473   2.16e-08   8.98e-09   4.67e-08   1.35e-07
474   2.07e-08   7.76e-09   4.69e-08   1.38e-07
475   2.03e-08   8.30e-09   4.54e-08   1.28e-07
476   2.02e-08   8.31e-09   4.34e-08   1.33e-07
477   1.96e-08   7.62e-09   4.29e-08   1.23e-07
478   1.97e-08   8.02e-09   4.07e-08   1.18e-07
479   1.86e-08   6.59e-09   3.89e-08   1.17e-07
480   1.80e-08   6.82e-09   3.77e-08   1.14e-07
481   1.74e-08   6.10e-09   3.77e-08   1.06e-07
482   1.72e-08   6.11e-09   3.61e-08   9.99e-08
483   1.63e-08   5.54e-09   3.60e-08   1.09e-07
484   1.62e-08   6.09e-09   3.46e-08   9.49e-08
485   1.61e-08   5.41e-09   3.27e-08   9.55e-08
486   1.50e-08   4.64e-09   3.43e-08   9.54e-08
487   1.50e-08   5.28e-09   3.25e-08   8.98e-08
488   1.55e-08   5.24e-09   3.15e-08   8.36e-08
489   1.44e-08   4.32e-09   3.00e-08   8.09e-08
490   1.39e-08   4.55e-09   2.97e-08   7.85e-08
491   1.44e-08   4.61e-09   2.83e-08   7.49e-08
492   1.38e-08   4.69e-09   2.75e-08   8.02e-08
493   1.41e-08   4.38e-09   2.65e-08   7.50e-08
494   1.36e-08   4.54e-09   2.59e-08   6.63e-08
495   1.33e-08   4.60e-09   2.59e-08   7.33e-08
496   1.27e-08   4.00e-09   2.60e-08   7.13e-08
497   1.32e-08   4.61e-09   2.47e-08   6.28e-08
498   1.20e-08   3.74e-09   2.31e-08   6.70e-08
499   1.24e-08   4.26e-09   2.21e-08   6.79e-08
500   1.26e-08   3.85e-09   2.25e-08   5.79e-08
501   1.15e-08   3.64e-09   2.13e-08   5.91e-08
502   1.17e-08   3.90e-09   1.97e-08   5.63e-08
503   1.18e-08   4.19e-09   2.15e-08   5.62e-08
504   1.15e-08   3.95e-09   1.96e-08   5.60e-08
505   1.16e-08   3.99e-09   2.01e-08   5.43e-08
506   1.09e-08   3.49e-09   1.85e-08   5.28e-08
507   1.08e-08   3.43e-09   1.90e-08   4.93e-08
508   1.09e-08   3.50e-09   1.79e-08   5.12e-08
509   1.16e-08   4.10e-09   1.75e-08   4.79e-08
510   1.06e-08   3.41e-09   1.84e-08   4.74e-08
511   1.09e-08   3.65e-09   1.76e-08   4.39e-08
512   1.13e-08   4.01e-09   1.76e-08   4.49e-08
513   1.10e-08   3.45e-09   1.68e-08   4.34e-08
514   1.02e-08   3.33e-09   1.62e-08   4.17e-08
515   1.01e-08   3.24e-09   1.53e-08   3.92e-08
516   9.74e-09   3.03e-09   1.56e-08   3.98e-08
517   9.28e-09   3.00e-09   1.44e-08   3.82e-08
518   9.32e-09   2.73e-09   1.38e-08   3.76e-08
519   9.32e-09   2.98e-09   1.45e-08   3.58e-08
520   9.34e-09   2.87e-09   1.33e-08   3.41e-08
521   8.91e-09   2.83e-09   1.30e-08   3.36e-08
522   8.38e-09   2.55e-09   1.17e-08   3.11e-08
523   8.69e-09   2.61e-09   1.22e-08   3.20e-08
524   8.35e-09   2.64e-09   1.13e-08   2.98e-08
525   8.72e-09   2.71e-09   1.15e-08   2.81e-08
526   8.26e-09   2.31e-09   1.10e-08   2.81e-08
527   7.72e-09   2.12e-09   1.06e-08   2.56e-08
528   8.87e-09   2.67e-09   1.06e-08   2.66e-08
529   7.88e-09   2.29e-09   1.01e-08   2.57e-08
530   7.60e-09   2.09e-09   9.68e-09   2.57e-08
531   7.76e-09   2.23e-09   9.40e-09   2.41e-08
532   7.46e-09   1.99e-09   9.39e-09   2.43e-08
533   7.50e-09   1.94e-09   8.75e-09   2.24e-08
534   7.08e-09   1.82e-09   8.81e-09   2.28e-08
535   7.19e-09   1.77e-09   8.54e-09   2.30e-08
536   7.66e-09   2.11e-09   8.40e-09   2.14e-08
537   7.17e-09   2.02e-09   8.12e-09   2.02e-08
538   7.90e-09   2.41e-09   8.21e-09   2.00e-08
539   6.96e-09   1.91e-09   7.71e-09   1.95e-08
540   6.92e-09   1.91e-09   7.22e-09   1.78e-08
541   6.53e-09   1.67e-09   6.86e-09   1.81e-08
542   6.73e-09   1.90e-09   6.81e-09   1.72e-08
543   7.01e-09   1.94e-09   7.35e-09   1.56e-08
544   6.16e-09   1.60e-09   6.29e-09   1.56e-08
545   6.51e-09   1.95e-09   6.43e-09   1.53e-08
546   6.67e-09   1.98e-09   5.97e-09   1.49e-08
547   6.20e-09   1.70e-09   5.87e-09   1.50e-08
548   5.99e-09   1.62e-09   5.77e-09   1.32e-08
549   6.83e-09   2.09e-09   5.90e-09   1.29e-08
550   6.15e-09   1.69e-09   5.75e-09   1.29e-08
551   6.21e-09   1.83e-09   5.55e-09   1.29e-08
552   5.88e-09   1.49e-09   5.01e-09   1.24e-08
553   5.53e-09   1.48e-09   5.23e-09   1.17e-08
554   5.86e-09   1.58e-09   4.93e-09   1.15e-08
555   5.44e-09   1.45e-09   4.71e-09   1.12e-08
556   5.67e-09   1.53e-09   4.80e-09   1.08e-08
557   5.18e-09   1.39e-09   4.50e-09   1.09e-08
558   5.50e-09   1.54e-09   4.40e-09   1.05e-08
559   5.35e-09   1.57e-09   4.33e-09   1.01e-08
560   5.33e-09   1.63e-09   4.18e-09   9.65e-09
561   5.83e-09   1.87e-09   4.32e-09   9.43e-09
562   4.52e-09   1.02e-09   3.72e-09   9.31e-09
563   5.25e-09   1.44e-09   3.92e-09   8.75e-09
564   4.44e-09   1.18e-09   3.49e-09   8.86e-09
565   5.24e-09   1.49e-09   3.91e-09   8.07e-09
566   4.80e-09   1.32e-09   3.59e-09   7.63e-09
567   4.72e-09   1.25e-09   3.51e-09   7.90e-09
568   4.63e-09   1.28e-09   3.33e-09   7.46e-09
569   4.66e-09   1.31e-09   3.25e-09   7.11e-09
570   4.44e-09   1.05e-09   3.14e-09   6.83e-09
571   4.61e-09   1.25e-09   3.18e-09   7.22e-09
572   4.80e-09   1.38e-09   3.18e-09   6.87e-09
573   4.42e-09   1.28e-09   3.01e-09   6.61e-09
574   4.07e-09   9.83e-10   2.85e-09   6.15e-09
575   4.46e-09   1.27e-09   2.87e-09   6.11e-09
576   3.99e-09   1.10e-09   2.62e-09   5.77e-09
577   3.78e-09   9.97e-10   2.63e-09   5.64e-09
578   4.43e-09   1.30e-09   2.75e-09   5.24e-09
579   4.30e-09   1.20e-09   2.61e-09   5.31e-09
580   3.88e-09   1.12e-09   2.45e-09   5.41e-09
581   3.95e-09   1.08e-09   2.37e-09   5.11e-09
582   3.50e-09   8.59e-10   2.30e-09   4.99e-09
583   3.77e-09   1.01e-09   2.26e-09   4.66e-09
584   3.66e-09   9.85e-10   2.23e-09   4.68e-09
585   3.58e-09   9.77e-10   2.13e-09   4.21e-09
586   3.55e-09   1.02e-09   2.15e-09   4.28e-09
587   3.49e-09   9.13e-10   2.01e-09   4.16e-09
588   3.40e-09   8.90e-10   1.95e-09   4.17e-09
589   3.10e-09   8.09e-10   1.95e-09   4.08e-09
590   3.39e-09   8.27e-10   1.89e-09   3.85e-09
591   3.74e-09   1.15e-09   2.07e-09   3.83e-09
592   3.36e-09   8.75e-10   1.87e-09   3.76e-09
593   3.04e-09   7.80e-10   1.74e-09   3.45e-09
594   2.99e-09   7.87e-10   1.74e-09   3.56e-09
595   3.13e-09   7.98e-10   1.74e-09   3.32e-09
596   2.97e-09   7.55e-10   1.66e-09   3.36e-09
597   2.94e-09   7.41e-10   1.63e-09   3.14e-09
598   2.83e-09   7.39e-10   1.58e-09   3.29e-09
599   2.94e-09   7.97e-10   1.60e-09   3.23e-09
600   2.53e-09   5.98e-10   1.44e-09   3.22e-09
