# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin1_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #1 (ell~ 45.1)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
440   3.42e-11   -5.01e-12   1.23e-09   5.16e-09
441   3.35e-11   -1.74e-12   1.19e-09   5.24e-09
442   3.23e-11   -7.88e-12   1.17e-09   5.30e-09
443   2.98e-11   -6.86e-12   1.01e-09   5.53e-09
444   3.25e-11   -6.37e-14   1.10e-09   5.52e-09
445   2.72e-11   -2.32e-12   1.11e-09   5.54e-09
446   2.53e-11   -5.61e-12   9.33e-10   4.81e-09
447   2.35e-11   3.02e-12   9.56e-10   4.69e-09
448   2.15e-11   -1.31e-11   9.77e-10   5.15e-09
449   2.25e-11   -2.09e-12   9.28e-10   4.68e-09
450   2.08e-11   -7.89e-12   1.01e-09   5.07e-09
451   2.01e-11   -6.31e-12   9.08e-10   4.13e-09
452   1.99e-11   2.03e-13   8.29e-10   4.33e-09
453   1.87e-11   -2.45e-12   7.92e-10   4.10e-09
454   1.83e-11   -6.47e-12   7.64e-10   3.95e-09
455   1.85e-11   -7.91e-12   7.90e-10   3.63e-09
456   1.69e-11   -5.58e-12   6.69e-10   3.64e-09
457   1.82e-11   -9.70e-12   6.71e-10   3.78e-09
458   1.87e-11   -1.44e-11   6.37e-10   3.47e-09
459   1.69e-11   -1.21e-11   5.93e-10   3.37e-09
460   1.69e-11   -8.37e-12   6.31e-10   3.15e-09
461   1.53e-11   -8.41e-12   6.05e-10   3.15e-09
462   1.62e-11   -5.73e-12   5.57e-10   3.18e-09
463   1.59e-11   -1.45e-11   5.36e-10   2.91e-09
464   1.45e-11   -9.82e-12   5.06e-10   2.92e-09
465   1.55e-11   -1.22e-11   4.59e-10   2.83e-09
466   1.55e-11   -7.00e-12   4.73e-10   2.52e-09
467   1.42e-11   -9.14e-12   4.35e-10   2.91e-09
468   1.39e-11   -4.09e-12   4.46e-10   2.76e-09
469   1.49e-11   -5.92e-12   4.35e-10   2.50e-09
470   1.40e-11   -4.24e-12   3.84e-10   2.62e-09
471   1.47e-11   -1.19e-11   4.30e-10   2.38e-09
472   1.42e-11   -4.85e-12   3.94e-10   2.38e-09
473   1.38e-11   -7.68e-12   3.57e-10   2.40e-09
474   1.31e-11   -2.41e-12   4.09e-10   2.20e-09
475   1.49e-11   -7.60e-12   3.33e-10   2.29e-09
476   1.21e-11   -8.83e-12   3.47e-10   2.14e-09
477   1.16e-11   -7.66e-12   3.28e-10   2.04e-09
478   1.33e-11   -8.80e-12   2.96e-10   2.00e-09
479   1.31e-11   -9.48e-12   3.21e-10   1.90e-09
480   1.17e-11   -8.61e-12   3.24e-10   1.98e-09
481   1.40e-11   -6.53e-12   3.09e-10   2.02e-09
482   1.27e-11   -9.13e-12   3.16e-10   1.74e-09
483   1.16e-11   -7.34e-12   3.08e-10   1.85e-09
484   1.23e-11   -8.78e-12   2.95e-10   1.68e-09
485   1.19e-11   -7.47e-12   2.73e-10   1.52e-09
486   1.31e-11   -8.29e-12   3.00e-10   1.48e-09
487   1.02e-11   -7.79e-12   2.87e-10   1.70e-09
488   1.38e-11   -1.05e-11   2.81e-10   1.52e-09
489   1.11e-11   -7.57e-12   2.45e-10   1.45e-09
490   1.11e-11   -9.48e-12   2.47e-10   1.36e-09
491   1.11e-11   -5.53e-12   2.56e-10   1.37e-09
492   1.06e-11   -7.67e-12   2.32e-10   1.32e-09
493   1.16e-11   -8.00e-12   2.42e-10   1.23e-09
494   1.02e-11   -7.35e-12   2.16e-10   1.22e-09
495   9.93e-12   -5.99e-12   2.05e-10   1.31e-09
496   9.53e-12   -7.83e-12   2.03e-10   1.16e-09
497   1.01e-11   -6.43e-12   2.05e-10   1.29e-09
498   1.05e-11   -7.02e-12   1.91e-10   1.11e-09
499   1.08e-11   -8.73e-12   1.95e-10   1.20e-09
500   1.07e-11   -7.66e-12   1.84e-10   1.18e-09
501   9.83e-12   -5.09e-12   1.77e-10   1.12e-09
502   1.14e-11   -8.98e-12   1.52e-10   1.13e-09
503   1.02e-11   -5.84e-12   1.66e-10   1.15e-09
504   8.67e-12   -3.23e-12   1.49e-10   1.07e-09
505   9.01e-12   -5.88e-12   1.56e-10   1.03e-09
506   1.00e-11   -7.23e-12   1.55e-10   9.80e-10
507   8.67e-12   -5.20e-12   1.45e-10   9.60e-10
508   8.99e-12   -4.73e-12   1.44e-10   9.01e-10
509   8.34e-12   -3.78e-12   1.38e-10   8.72e-10
510   8.46e-12   -3.66e-12   1.29e-10   8.74e-10
511   8.18e-12   -4.64e-12   1.38e-10   9.01e-10
512   9.32e-12   -4.35e-12   1.29e-10   8.48e-10
513   8.17e-12   -5.39e-12   1.21e-10   8.07e-10
514   8.32e-12   -5.20e-12   1.22e-10   8.02e-10
515   8.37e-12   -5.73e-12   1.08e-10   8.25e-10
516   7.66e-12   -3.02e-12   1.07e-10   8.20e-10
517   6.97e-12   -2.78e-12   9.32e-11   7.92e-10
518   6.48e-12   -2.71e-12   9.23e-11   7.69e-10
519   7.41e-12   -3.92e-12   1.01e-10   7.48e-10
520   6.67e-12   -2.96e-12   8.56e-11   7.30e-10
521   6.73e-12   -2.90e-12   8.56e-11   7.13e-10
522   5.83e-12   -2.73e-12   8.07e-11   7.15e-10
523   5.83e-12   -2.15e-12   7.19e-11   5.65e-10
524   5.55e-12   -2.36e-12   7.44e-11   6.74e-10
525   5.67e-12   -2.91e-12   7.51e-11   6.29e-10
526   6.12e-12   -2.41e-12   6.93e-11   5.40e-10
527   5.09e-12   -3.00e-12   6.40e-11   6.06e-10
528   5.08e-12   -1.79e-12   6.86e-11   5.84e-10
529   5.60e-12   -2.30e-12   7.18e-11   5.83e-10
530   5.53e-12   -2.98e-12   6.47e-11   5.65e-10
531   5.05e-12   -2.45e-12   6.20e-11   5.10e-10
532   4.54e-12   -1.86e-12   5.67e-11   5.06e-10
533   5.16e-12   -3.30e-12   5.79e-11   4.85e-10
534   4.50e-12   -1.96e-12   5.52e-11   5.01e-10
535   4.84e-12   -1.01e-12   4.46e-11   4.97e-10
536   4.54e-12   -1.33e-12   5.52e-11   4.93e-10
537   4.31e-12   -9.97e-13   4.76e-11   4.42e-10
538   4.22e-12   -1.05e-12   4.04e-11   4.59e-10
539   3.68e-12   -1.81e-12   4.25e-11   4.31e-10
540   3.83e-12   -1.33e-12   4.00e-11   4.19e-10
541   4.43e-12   -1.62e-12   3.40e-11   3.90e-10
542   3.54e-12   -1.59e-12   3.57e-11   3.86e-10
543   3.89e-12   -2.13e-12   4.33e-11   3.99e-10
544   3.49e-12   -1.23e-12   3.48e-11   3.86e-10
545   3.68e-12   -2.17e-12   3.60e-11   3.68e-10
546   3.42e-12   -1.73e-12   3.10e-11   3.30e-10
547   3.31e-12   -1.08e-12   2.75e-11   2.85e-10
548   3.23e-12   -1.70e-12   2.99e-11   3.09e-10
549   3.00e-12   -1.44e-12   2.68e-11   3.23e-10
550   3.13e-12   -1.55e-12   2.72e-11   3.12e-10
551   2.84e-12   -1.35e-12   2.54e-11   3.38e-10
552   2.53e-12   -9.83e-13   2.23e-11   3.54e-10
553   2.94e-12   -1.49e-12   2.43e-11   3.22e-10
554   2.98e-12   -1.13e-12   2.26e-11   3.07e-10
555   3.15e-12   -1.14e-12   2.29e-11   3.19e-10
556   2.75e-12   -1.09e-12   2.09e-11   2.91e-10
557   2.82e-12   -6.75e-13   1.80e-11   2.87e-10
558   2.59e-12   -7.46e-13   1.79e-11   2.58e-10
559   2.48e-12   -1.19e-12   1.92e-11   2.75e-10
560   2.47e-12   -7.67e-13   1.80e-11   2.92e-10
561   2.31e-12   -8.97e-13   1.72e-11   2.61e-10
562   2.40e-12   -5.52e-13   1.66e-11   2.40e-10
563   2.22e-12   -8.88e-13   1.61e-11   2.31e-10
564   2.25e-12   -4.16e-13   1.41e-11   2.36e-10
565   2.18e-12   -7.61e-13   1.57e-11   2.10e-10
566   2.41e-12   -7.42e-13   1.47e-11   2.15e-10
567   2.20e-12   -4.55e-13   1.34e-11   2.00e-10
568   1.96e-12   -8.17e-13   1.30e-11   1.91e-10
569   1.94e-12   -8.51e-13   1.23e-11   2.15e-10
570   1.97e-12   -9.64e-13   1.28e-11   1.78e-10
571   1.93e-12   -4.77e-13   1.27e-11   1.79e-10
572   1.83e-12   -7.26e-13   1.11e-11   2.41e-10
573   2.00e-12   -9.81e-13   1.07e-11   1.88e-10
574   1.93e-12   -9.66e-13   1.10e-11   1.83e-10
575   1.67e-12   -4.73e-13   9.70e-12   1.88e-10
576   1.77e-12   -6.22e-13   1.03e-11   1.79e-10
577   1.76e-12   -6.72e-13   8.78e-12   1.86e-10
578   1.78e-12   -8.09e-13   9.19e-12   1.68e-10
579   1.64e-12   -7.67e-13   8.96e-12   1.99e-10
580   1.45e-12   -5.36e-13   7.97e-12   1.95e-10
581   1.61e-12   -7.68e-13   7.79e-12   1.65e-10
582   1.31e-12   -5.20e-13   8.68e-12   1.57e-10
583   1.24e-12   -6.29e-13   7.54e-12   1.32e-10
584   1.45e-12   -9.06e-13   7.32e-12   1.46e-10
585   1.43e-12   -7.15e-13   7.22e-12   1.22e-10
586   1.41e-12   -5.63e-13   6.74e-12   1.32e-10
587   1.26e-12   -6.36e-13   6.32e-12   1.46e-10
588   1.29e-12   -4.16e-13   6.53e-12   1.30e-10
589   1.32e-12   -5.38e-13   6.27e-12   1.34e-10
590   1.29e-12   -6.28e-13   5.98e-12   1.24e-10
591   1.23e-12   -5.47e-13   6.15e-12   1.26e-10
592   1.12e-12   -4.99e-13   5.30e-12   1.20e-10
593   1.07e-12   -6.03e-13   5.49e-12   1.30e-10
594   1.03e-12   -5.02e-13   5.24e-12   1.36e-10
595   9.86e-13   -5.88e-13   5.33e-12   1.51e-10
596   9.60e-13   -4.87e-13   4.76e-12   1.15e-10
597   1.13e-12   -4.14e-13   4.57e-12   1.09e-10
598   9.68e-13   -4.25e-13   4.73e-12   1.13e-10
599   1.07e-12   -5.29e-13   4.50e-12   1.15e-10
600   1.05e-12   -4.60e-13   3.78e-12   1.10e-10
