# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin5_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #5 (ell~179.1)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
448   1.53e-09   -9.84e-11   3.16e-08   1.26e-07
449   1.58e-09   -1.68e-10   3.18e-08   1.19e-07
450   1.44e-09   -8.88e-11   3.11e-08   1.14e-07
451   1.58e-09   -2.03e-10   2.98e-08   1.02e-07
452   1.47e-09   -1.30e-10   2.84e-08   1.06e-07
453   1.47e-09   -5.55e-11   2.92e-08   1.05e-07
454   1.55e-09   -1.48e-10   2.67e-08   9.85e-08
455   1.36e-09   -6.03e-11   2.71e-08   9.26e-08
456   1.38e-09   -8.55e-11   2.61e-08   9.39e-08
457   1.42e-09   2.71e-11   2.59e-08   8.38e-08
458   1.36e-09   -1.15e-10   2.30e-08   8.93e-08
459   1.39e-09   -6.90e-11   2.15e-08   8.28e-08
460   1.38e-09   -5.66e-11   2.42e-08   7.82e-08
461   1.29e-09   -4.33e-11   2.26e-08   7.60e-08
462   1.34e-09   -8.39e-11   2.07e-08   6.85e-08
463   1.25e-09   -7.16e-11   1.94e-08   6.90e-08
464   1.24e-09   -5.04e-11   2.11e-08   6.94e-08
465   1.26e-09   -8.15e-11   1.91e-08   6.74e-08
466   1.30e-09   -8.91e-11   1.93e-08   7.03e-08
467   1.20e-09   -1.39e-11   1.85e-08   7.08e-08
468   1.25e-09   -3.66e-11   1.69e-08   6.16e-08
469   1.22e-09   -1.27e-10   1.78e-08   6.08e-08
470   1.19e-09   -3.16e-11   1.56e-08   5.78e-08
471   1.18e-09   -4.82e-11   1.77e-08   6.06e-08
472   1.22e-09   -6.67e-11   1.59e-08   5.53e-08
473   1.12e-09   -5.95e-11   1.43e-08   5.32e-08
474   1.13e-09   -1.55e-10   1.53e-08   5.43e-08
475   1.12e-09   -1.29e-10   1.47e-08   5.13e-08
476   1.08e-09   -1.47e-10   1.42e-08   5.23e-08
477   1.06e-09   -1.39e-10   1.39e-08   4.97e-08
478   1.11e-09   -6.03e-11   1.30e-08   4.64e-08
479   1.07e-09   1.42e-11   1.31e-08   4.71e-08
480   1.03e-09   -4.74e-11   1.26e-08   4.57e-08
481   1.04e-09   -2.67e-11   1.23e-08   4.46e-08
482   9.62e-10   -3.95e-11   1.20e-08   3.98e-08
483   1.00e-09   -1.34e-10   1.17e-08   4.29e-08
484   1.01e-09   -1.26e-11   1.13e-08   3.91e-08
485   9.14e-10   -3.15e-11   1.05e-08   3.69e-08
486   9.36e-10   -7.04e-11   1.15e-08   3.73e-08
487   9.13e-10   -6.81e-13   1.04e-08   3.54e-08
488   9.27e-10   -9.90e-12   9.91e-09   3.23e-08
489   9.10e-10   -1.29e-11   1.03e-08   3.19e-08
490   8.68e-10   9.64e-12   9.59e-09   3.14e-08
491   8.47e-10   -7.62e-12   9.39e-09   2.94e-08
492   8.40e-10   -1.92e-11   8.69e-09   3.11e-08
493   8.46e-10   5.94e-12   8.59e-09   2.92e-08
494   8.16e-10   -2.21e-11   8.19e-09   2.50e-08
495   7.70e-10   -8.98e-12   8.01e-09   2.77e-08
496   7.87e-10   -4.10e-11   7.75e-09   2.58e-08
497   7.58e-10   -2.41e-11   7.37e-09   2.28e-08
498   7.56e-10   -2.45e-11   7.09e-09   2.43e-08
499   7.60e-10   3.29e-11   6.61e-09   2.47e-08
500   7.82e-10   -2.05e-11   6.72e-09   2.09e-08
501   7.32e-10   2.64e-12   6.33e-09   2.12e-08
502   7.70e-10   4.32e-11   5.73e-09   1.92e-08
503   7.52e-10   2.07e-11   6.19e-09   1.91e-08
504   7.28e-10   1.38e-11   5.39e-09   2.02e-08
505   6.69e-10   -7.76e-12   5.80e-09   1.91e-08
506   7.06e-10   9.25e-12   5.60e-09   1.86e-08
507   6.66e-10   5.88e-11   5.49e-09   1.75e-08
508   6.21e-10   -6.20e-12   5.34e-09   1.77e-08
509   6.44e-10   4.39e-11   5.03e-09   1.60e-08
510   6.49e-10   -3.25e-11   5.34e-09   1.61e-08
511   6.49e-10   5.27e-11   5.04e-09   1.58e-08
512   5.99e-10   4.82e-11   5.02e-09   1.59e-08
513   5.91e-10   4.35e-11   4.78e-09   1.56e-08
514   5.65e-10   3.77e-11   4.83e-09   1.46e-08
515   5.89e-10   3.77e-11   4.37e-09   1.40e-08
516   5.76e-10   2.91e-11   4.50e-09   1.43e-08
517   5.86e-10   2.80e-11   4.10e-09   1.37e-08
518   5.59e-10   1.68e-11   3.98e-09   1.33e-08
519   5.63e-10   3.92e-11   4.21e-09   1.23e-08
520   5.49e-10   3.11e-11   3.72e-09   1.26e-08
521   5.29e-10   4.00e-11   3.72e-09   1.17e-08
522   5.10e-10   3.08e-11   3.37e-09   1.15e-08
523   4.98e-10   -3.19e-12   3.42e-09   1.08e-08
524   5.09e-10   3.05e-11   3.31e-09   1.03e-08
525   4.86e-10   1.19e-11   3.38e-09   1.01e-08
526   5.43e-10   5.49e-11   3.20e-09   9.78e-09
527   4.80e-10   3.02e-11   3.11e-09   9.01e-09
528   4.89e-10   4.12e-11   3.01e-09   9.18e-09
529   4.73e-10   5.58e-11   2.90e-09   9.20e-09
530   4.96e-10   2.51e-11   2.92e-09   8.76e-09
531   4.78e-10   7.57e-11   2.71e-09   7.97e-09
532   4.59e-10   4.31e-11   2.70e-09   8.44e-09
533   4.50e-10   6.55e-11   2.52e-09   7.26e-09
534   4.48e-10   2.58e-11   2.53e-09   7.71e-09
535   4.59e-10   2.42e-11   2.40e-09   7.42e-09
536   4.30e-10   2.53e-11   2.41e-09   7.37e-09
537   4.29e-10   5.13e-11   2.35e-09   6.85e-09
538   4.12e-10   2.89e-11   2.15e-09   6.57e-09
539   4.17e-10   5.44e-11   2.14e-09   6.36e-09
540   4.24e-10   4.58e-11   2.13e-09   5.56e-09
541   4.08e-10   3.05e-11   1.90e-09   5.76e-09
542   4.06e-10   4.22e-11   2.01e-09   5.48e-09
543   4.04e-10   5.68e-11   2.11e-09   4.86e-09
544   3.75e-10   3.27e-11   1.84e-09   4.99e-09
545   3.94e-10   4.37e-11   1.77e-09   4.83e-09
546   3.74e-10   4.10e-11   1.56e-09   4.82e-09
547   3.70e-10   4.34e-11   1.63e-09   4.55e-09
548   3.44e-10   4.20e-11   1.60e-09   4.14e-09
549   3.98e-10   5.86e-11   1.55e-09   3.92e-09
550   3.50e-10   4.02e-11   1.52e-09   4.00e-09
551   3.47e-10   3.73e-11   1.51e-09   4.06e-09
552   3.59e-10   2.95e-11   1.32e-09   3.88e-09
553   3.54e-10   4.06e-11   1.45e-09   3.49e-09
554   3.50e-10   4.04e-11   1.31e-09   3.62e-09
555   3.32e-10   4.50e-11   1.22e-09   3.43e-09
556   3.37e-10   3.89e-11   1.23e-09   3.31e-09
557   3.06e-10   4.26e-11   1.18e-09   3.33e-09
558   3.19e-10   2.59e-11   1.08e-09   3.09e-09
559   3.19e-10   3.50e-11   1.11e-09   2.87e-09
560   2.92e-10   3.12e-11   9.84e-10   2.91e-09
561   2.99e-10   3.78e-11   1.04e-09   2.77e-09
562   2.82e-10   3.48e-11   1.00e-09   2.62e-09
563   2.93e-10   2.49e-11   9.11e-10   2.46e-09
564   2.83e-10   3.51e-11   8.39e-10   2.50e-09
565   2.70e-10   3.44e-11   8.83e-10   2.24e-09
566   2.75e-10   3.64e-11   8.28e-10   2.12e-09
567   2.78e-10   2.93e-11   8.14e-10   2.18e-09
568   2.49e-10   3.60e-11   7.45e-10   2.06e-09
569   2.45e-10   2.27e-11   6.92e-10   1.92e-09
570   2.70e-10   3.73e-11   7.29e-10   1.84e-09
571   2.38e-10   2.67e-11   6.77e-10   1.86e-09
572   2.48e-10   2.41e-11   6.39e-10   1.75e-09
573   2.51e-10   3.46e-11   6.00e-10   1.71e-09
574   2.25e-10   3.00e-11   5.99e-10   1.59e-09
575   2.21e-10   2.70e-11   6.03e-10   1.63e-09
576   2.19e-10   3.09e-11   5.35e-10   1.44e-09
577   2.24e-10   2.69e-11   5.47e-10   1.33e-09
578   2.16e-10   3.04e-11   4.99e-10   1.34e-09
579   2.08e-10   2.44e-11   4.70e-10   1.29e-09
580   1.95e-10   2.57e-11   4.47e-10   1.36e-09
581   1.92e-10   3.30e-11   4.19e-10   1.19e-09
582   2.00e-10   2.86e-11   4.47e-10   1.19e-09
583   1.98e-10   1.83e-11   3.95e-10   1.15e-09
584   1.70e-10   1.78e-11   3.78e-10   1.10e-09
585   1.82e-10   1.84e-11   3.65e-10   9.76e-10
586   1.85e-10   2.14e-11   3.55e-10   9.68e-10
587   1.63e-10   1.86e-11   3.16e-10   9.30e-10
588   1.63e-10   1.52e-11   3.17e-10   9.24e-10
589   1.59e-10   1.67e-11   3.20e-10   9.10e-10
590   1.55e-10   2.18e-11   2.99e-10   8.50e-10
591   1.53e-10   1.97e-11   2.83e-10   7.90e-10
592   1.72e-10   3.06e-11   2.96e-10   7.93e-10
593   1.54e-10   1.79e-11   2.50e-10   7.14e-10
594   1.43e-10   1.60e-11   2.54e-10   7.21e-10
595   1.48e-10   1.74e-11   2.64e-10   6.83e-10
596   1.52e-10   2.30e-11   2.53e-10   7.12e-10
597   1.35e-10   1.68e-11   2.30e-10   6.90e-10
598   1.41e-10   1.80e-11   2.32e-10   6.53e-10
599   1.40e-10   2.17e-11   2.18e-10   6.48e-10
600   1.22e-10   1.35e-11   2.07e-10   6.36e-10
