# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin4_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #4 (ell~144.2)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
446   7.25e-10   -3.18e-11   1.93e-08   7.29e-08
447   7.27e-10   -4.65e-11   1.88e-08   6.99e-08
448   7.10e-10   3.14e-12   1.91e-08   7.62e-08
449   7.31e-10   -8.91e-11   1.88e-08   7.38e-08
450   6.96e-10   -4.59e-12   1.85e-08   6.93e-08
451   6.65e-10   -3.92e-11   1.78e-08   6.15e-08
452   7.01e-10   -3.19e-11   1.70e-08   6.31e-08
453   6.48e-10   -4.96e-11   1.75e-08   6.02e-08
454   6.99e-10   -5.54e-12   1.56e-08   5.83e-08
455   6.23e-10   -1.24e-11   1.54e-08   5.41e-08
456   6.61e-10   -3.18e-11   1.45e-08   5.49e-08
457   6.21e-10   -1.29e-11   1.52e-08   4.97e-08
458   5.99e-10   -5.59e-12   1.34e-08   5.48e-08
459   5.80e-10   3.16e-11   1.24e-08   4.84e-08
460   6.13e-10   -5.39e-12   1.43e-08   4.52e-08
461   5.41e-10   -2.60e-11   1.32e-08   4.31e-08
462   5.72e-10   -2.75e-11   1.23e-08   3.97e-08
463   5.52e-10   3.66e-11   1.12e-08   3.79e-08
464   5.56e-10   -3.87e-12   1.20e-08   4.07e-08
465   5.38e-10   -5.13e-11   1.07e-08   3.77e-08
466   5.35e-10   -5.47e-11   1.11e-08   4.06e-08
467   4.96e-10   1.04e-11   1.05e-08   3.93e-08
468   5.46e-10   -7.27e-12   9.61e-09   3.45e-08
469   5.17e-10   -4.83e-12   1.02e-08   3.32e-08
470   5.02e-10   9.45e-12   8.59e-09   3.37e-08
471   4.92e-10   -9.96e-11   1.01e-08   3.46e-08
472   4.83e-10   3.22e-11   8.90e-09   2.98e-08
473   4.68e-10   -1.27e-11   8.05e-09   3.11e-08
474   4.39e-10   -2.02e-11   8.58e-09   3.08e-08
475   4.78e-10   -1.52e-11   8.01e-09   2.84e-08
476   4.58e-10   -3.84e-11   7.81e-09   2.80e-08
477   4.28e-10   -2.72e-11   7.91e-09   2.74e-08
478   4.43e-10   -2.45e-11   7.08e-09   2.51e-08
479   4.44e-10   -1.99e-11   7.20e-09   2.58e-08
480   4.21e-10   5.05e-12   7.11e-09   2.52e-08
481   4.29e-10   6.67e-12   6.65e-09   2.40e-08
482   4.10e-10   -3.34e-11   6.72e-09   2.11e-08
483   4.13e-10   -5.31e-11   6.43e-09   2.35e-08
484   4.20e-10   -6.39e-12   6.34e-09   2.15e-08
485   3.87e-10   -5.67e-11   5.98e-09   2.07e-08
486   3.83e-10   -2.86e-11   6.48e-09   2.03e-08
487   3.81e-10   -1.82e-12   6.08e-09   1.97e-08
488   3.84e-10   -4.16e-11   5.77e-09   1.72e-08
489   3.65e-10   -3.50e-11   5.64e-09   1.73e-08
490   3.48e-10   2.65e-11   5.55e-09   1.75e-08
491   3.69e-10   -3.19e-11   5.49e-09   1.67e-08
492   3.55e-10   -2.54e-11   5.04e-09   1.80e-08
493   3.52e-10   -3.34e-11   5.05e-09   1.66e-08
494   3.31e-10   9.27e-12   4.82e-09   1.51e-08
495   3.33e-10   4.27e-11   4.77e-09   1.66e-08
496   3.50e-10   6.10e-12   4.86e-09   1.49e-08
497   3.37e-10   4.15e-12   4.54e-09   1.34e-08
498   3.37e-10   -1.00e-11   4.32e-09   1.45e-08
499   3.24e-10   7.12e-12   4.00e-09   1.40e-08
500   3.27e-10   1.59e-11   4.08e-09   1.25e-08
501   3.19e-10   -1.01e-11   3.79e-09   1.22e-08
502   3.31e-10   2.75e-11   3.44e-09   1.13e-08
503   3.11e-10   2.57e-12   3.99e-09   1.13e-08
504   3.13e-10   -5.60e-12   3.29e-09   1.16e-08
505   2.97e-10   -2.47e-11   3.59e-09   1.15e-08
506   3.00e-10   2.07e-12   3.54e-09   1.14e-08
507   3.01e-10   -3.93e-12   3.55e-09   1.03e-08
508   2.88e-10   -4.08e-12   3.31e-09   1.10e-08
509   2.87e-10   1.65e-11   3.25e-09   1.03e-08
510   2.88e-10   2.00e-11   3.42e-09   1.01e-08
511   3.00e-10   5.19e-11   3.27e-09   9.54e-09
512   2.73e-10   2.44e-11   3.16e-09   1.01e-08
513   2.71e-10   3.67e-12   3.11e-09   9.70e-09
514   2.54e-10   5.96e-12   3.17e-09   8.78e-09
515   2.63e-10   4.89e-11   2.83e-09   8.66e-09
516   2.67e-10   2.81e-11   2.81e-09   8.63e-09
517   2.56e-10   3.01e-11   2.60e-09   8.18e-09
518   2.54e-10   1.63e-11   2.56e-09   8.00e-09
519   2.62e-10   2.97e-11   2.63e-09   7.21e-09
520   2.53e-10   2.65e-11   2.30e-09   7.50e-09
521   2.44e-10   3.39e-11   2.36e-09   6.92e-09
522   2.30e-10   4.02e-11   2.02e-09   6.55e-09
523   2.16e-10   3.12e-11   2.15e-09   6.42e-09
524   2.20e-10   2.52e-11   2.03e-09   6.04e-09
525   2.17e-10   2.81e-11   2.09e-09   6.11e-09
526   2.40e-10   8.31e-12   1.92e-09   5.83e-09
527   1.99e-10   1.77e-11   1.89e-09   5.52e-09
528   2.12e-10   1.41e-11   1.79e-09   5.40e-09
529   2.06e-10   3.07e-11   1.75e-09   5.20e-09
530   2.08e-10   3.22e-12   1.81e-09   5.37e-09
531   1.99e-10   4.01e-11   1.60e-09   4.76e-09
532   1.96e-10   2.66e-11   1.61e-09   4.92e-09
533   1.86e-10   3.00e-11   1.50e-09   4.39e-09
534   1.80e-10   1.81e-11   1.52e-09   4.55e-09
535   1.83e-10   1.39e-11   1.35e-09   4.23e-09
536   1.72e-10   1.74e-11   1.38e-09   4.28e-09
537   1.66e-10   1.11e-11   1.31e-09   3.87e-09
538   1.62e-10   4.79e-12   1.20e-09   4.01e-09
539   1.62e-10   5.35e-12   1.20e-09   3.73e-09
540   1.54e-10   1.33e-11   1.14e-09   3.21e-09
541   1.55e-10   8.38e-12   1.01e-09   3.41e-09
542   1.46e-10   7.05e-12   1.01e-09   3.09e-09
543   1.50e-10   2.55e-12   1.08e-09   2.87e-09
544   1.40e-10   5.13e-12   9.18e-10   2.88e-09
545   1.37e-10   3.91e-12   9.01e-10   2.59e-09
546   1.31e-10   -4.00e-12   7.99e-10   2.61e-09
547   1.30e-10   -3.55e-12   8.06e-10   2.61e-09
548   1.18e-10   5.90e-12   7.86e-10   2.34e-09
549   1.31e-10   -3.66e-12   7.41e-10   2.14e-09
550   1.19e-10   -4.30e-12   7.42e-10   2.18e-09
551   1.14e-10   4.29e-12   7.36e-10   2.13e-09
552   1.16e-10   -9.06e-12   6.20e-10   2.13e-09
553   1.14e-10   -1.24e-12   6.53e-10   1.97e-09
554   1.04e-10   -9.48e-12   6.38e-10   1.89e-09
555   1.06e-10   -3.38e-12   5.93e-10   1.85e-09
556   1.08e-10   3.79e-12   5.77e-10   1.78e-09
557   9.19e-11   1.65e-12   5.35e-10   1.78e-09
558   9.69e-11   1.87e-13   5.01e-10   1.59e-09
559   9.54e-11   -2.99e-12   4.98e-10   1.50e-09
560   8.81e-11   -4.73e-12   4.55e-10   1.59e-09
561   9.27e-11   -5.16e-12   4.69e-10   1.53e-09
562   8.06e-11   -2.00e-12   4.43e-10   1.40e-09
563   8.18e-11   -8.00e-12   4.07e-10   1.32e-09
564   8.32e-11   -3.45e-12   3.95e-10   1.37e-09
565   8.58e-11   -2.67e-12   4.16e-10   1.20e-09
566   8.05e-11   1.79e-12   3.93e-10   1.12e-09
567   8.26e-11   -5.61e-12   3.68e-10   1.17e-09
568   7.77e-11   1.72e-12   3.46e-10   1.09e-09
569   7.77e-11   -3.89e-12   3.30e-10   1.02e-09
570   8.22e-11   -2.26e-12   3.23e-10   9.77e-10
571   7.12e-11   -5.52e-12   3.42e-10   1.04e-09
572   6.93e-11   -2.74e-12   2.94e-10   9.82e-10
573   7.43e-11   1.24e-12   2.87e-10   9.32e-10
574   6.81e-11   -1.81e-12   2.86e-10   8.65e-10
575   6.54e-11   -3.46e-12   2.82e-10   8.89e-10
576   6.61e-11   1.94e-13   2.57e-10   7.71e-10
577   7.00e-11   1.48e-12   2.52e-10   7.43e-10
578   6.63e-11   1.93e-12   2.56e-10   7.30e-10
579   6.58e-11   -2.77e-12   2.37e-10   7.18e-10
580   6.12e-11   2.05e-12   2.19e-10   7.29e-10
581   6.15e-11   -2.24e-12   2.07e-10   7.08e-10
582   5.96e-11   6.07e-13   2.06e-10   6.82e-10
583   6.33e-11   1.83e-12   1.92e-10   6.08e-10
584   5.37e-11   5.19e-13   1.81e-10   5.97e-10
585   5.54e-11   -3.11e-12   1.80e-10   5.33e-10
586   5.86e-11   -5.45e-13   1.64e-10   5.22e-10
587   5.26e-11   1.08e-12   1.54e-10   5.05e-10
588   5.42e-11   -5.02e-13   1.54e-10   5.03e-10
589   5.10e-11   -4.06e-12   1.57e-10   4.94e-10
590   4.93e-11   -1.86e-13   1.41e-10   4.55e-10
591   5.19e-11   -1.33e-13   1.37e-10   4.49e-10
592   5.18e-11   1.75e-12   1.35e-10   4.39e-10
593   4.81e-11   1.03e-13   1.25e-10   3.99e-10
594   4.59e-11   -1.00e-12   1.20e-10   4.13e-10
595   5.25e-11   1.76e-12   1.27e-10   3.72e-10
596   4.87e-11   3.15e-12   1.23e-10   3.96e-10
597   4.64e-11   1.26e-12   1.15e-10   3.72e-10
598   4.52e-11   1.09e-12   1.10e-10   3.64e-10
599   4.43e-11   1.02e-12   1.02e-10   3.56e-10
600   4.31e-11   -1.34e-12   9.71e-11   3.59e-10
