# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin3_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #3 (ell~109.1)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
446   2.88e-10   4.60e-11   7.93e-09   2.97e-08
447   2.97e-10   -1.44e-11   7.56e-09   2.92e-08
448   3.02e-10   -4.57e-11   7.73e-09   2.91e-08
449   2.96e-10   -5.71e-11   7.71e-09   3.01e-08
450   2.81e-10   -1.95e-12   7.24e-09   2.71e-08
451   2.92e-10   -4.89e-11   7.26e-09   2.35e-08
452   2.78e-10   -1.57e-11   6.80e-09   2.38e-08
453   2.75e-10   4.65e-12   6.73e-09   2.34e-08
454   2.96e-10   -3.82e-11   6.19e-09   2.30e-08
455   2.64e-10   -4.09e-11   6.06e-09   2.16e-08
456   2.75e-10   -3.48e-11   5.75e-09   2.14e-08
457   2.72e-10   -1.70e-11   5.88e-09   1.95e-08
458   2.55e-10   -6.59e-11   5.25e-09   2.13e-08
459   2.59e-10   1.08e-11   5.01e-09   1.89e-08
460   2.58e-10   -7.14e-12   5.64e-09   1.79e-08
461   2.46e-10   1.04e-11   5.20e-09   1.80e-08
462   2.55e-10   9.11e-12   4.99e-09   1.69e-08
463   2.50e-10   -1.57e-11   4.57e-09   1.59e-08
464   2.52e-10   -9.77e-12   4.69e-09   1.73e-08
465   2.19e-10   2.67e-11   4.62e-09   1.61e-08
466   2.50e-10   -7.12e-12   4.53e-09   1.56e-08
467   2.44e-10   -1.03e-11   4.33e-09   1.69e-08
468   2.40e-10   -2.67e-12   4.25e-09   1.44e-08
469   2.29e-10   -1.52e-11   4.34e-09   1.46e-08
470   2.20e-10   9.81e-12   3.80e-09   1.40e-08
471   2.29e-10   1.49e-11   4.35e-09   1.43e-08
472   2.22e-10   1.88e-11   3.84e-09   1.26e-08
473   2.15e-10   9.63e-12   3.68e-09   1.36e-08
474   2.12e-10   3.14e-11   3.68e-09   1.33e-08
475   2.06e-10   2.86e-11   3.53e-09   1.26e-08
476   2.17e-10   -9.69e-12   3.64e-09   1.25e-08
477   1.98e-10   1.43e-11   3.35e-09   1.27e-08
478   2.02e-10   4.99e-11   3.31e-09   1.15e-08
479   1.95e-10   1.13e-11   3.36e-09   1.13e-08
480   1.91e-10   1.25e-11   3.25e-09   1.11e-08
481   2.05e-10   2.46e-11   3.07e-09   1.10e-08
482   1.89e-10   1.01e-11   2.97e-09   9.41e-09
483   1.92e-10   2.03e-11   2.97e-09   1.11e-08
484   1.90e-10   3.89e-11   2.80e-09   9.62e-09
485   1.78e-10   -1.80e-12   2.74e-09   9.07e-09
486   1.85e-10   3.17e-11   2.90e-09   9.22e-09
487   1.85e-10   3.76e-11   2.84e-09   8.37e-09
488   1.75e-10   2.41e-11   2.56e-09   7.61e-09
489   1.77e-10   9.36e-12   2.52e-09   7.90e-09
490   1.66e-10   1.40e-11   2.52e-09   7.71e-09
491   1.58e-10   -6.03e-12   2.29e-09   7.61e-09
492   1.55e-10   1.66e-11   2.22e-09   7.74e-09
493   1.51e-10   6.70e-12   2.15e-09   7.00e-09
494   1.47e-10   4.43e-11   2.12e-09   6.66e-09
495   1.47e-10   9.44e-12   1.99e-09   7.19e-09
496   1.37e-10   6.71e-14   1.95e-09   6.27e-09
497   1.44e-10   3.41e-11   1.89e-09   6.03e-09
498   1.36e-10   7.02e-12   1.92e-09   6.21e-09
499   1.34e-10   1.94e-12   1.69e-09   5.89e-09
500   1.36e-10   1.08e-11   1.76e-09   5.32e-09
501   1.35e-10   1.48e-12   1.64e-09   5.08e-09
502   1.24e-10   9.71e-12   1.40e-09   4.90e-09
503   1.23e-10   7.03e-12   1.57e-09   4.99e-09
504   1.11e-10   -3.56e-12   1.36e-09   5.18e-09
505   1.13e-10   -2.02e-12   1.40e-09   4.80e-09
506   1.16e-10   9.66e-13   1.38e-09   4.67e-09
507   1.04e-10   -9.12e-12   1.39e-09   4.35e-09
508   9.68e-11   -1.01e-11   1.30e-09   4.49e-09
509   9.84e-11   -1.10e-11   1.19e-09   4.08e-09
510   9.99e-11   5.87e-13   1.26e-09   3.97e-09
511   1.02e-10   -1.23e-11   1.18e-09   4.06e-09
512   8.95e-11   -1.16e-11   1.16e-09   3.81e-09
513   8.62e-11   -5.16e-12   1.08e-09   3.92e-09
514   8.29e-11   -1.13e-11   1.15e-09   3.78e-09
515   7.75e-11   -3.50e-12   9.76e-10   3.44e-09
516   7.74e-11   -1.51e-11   1.07e-09   3.63e-09
517   7.56e-11   -9.36e-12   9.47e-10   3.45e-09
518   7.35e-11   -4.25e-12   9.12e-10   3.29e-09
519   7.68e-11   -5.55e-12   9.66e-10   2.98e-09
520   6.99e-11   1.68e-12   8.13e-10   3.08e-09
521   6.74e-11   -1.15e-11   8.29e-10   2.91e-09
522   6.25e-11   -1.02e-11   7.62e-10   2.71e-09
523   6.15e-11   -3.95e-12   7.67e-10   2.81e-09
524   5.71e-11   -2.45e-12   7.61e-10   2.56e-09
525   5.61e-11   -5.56e-12   7.74e-10   2.56e-09
526   5.95e-11   -5.54e-12   6.81e-10   2.35e-09
527   4.96e-11   -2.50e-12   6.52e-10   2.32e-09
528   5.13e-11   -4.22e-12   6.59e-10   2.33e-09
529   5.23e-11   7.73e-13   6.53e-10   2.20e-09
530   5.52e-11   4.76e-14   6.58e-10   2.20e-09
531   4.97e-11   -7.24e-12   5.75e-10   2.08e-09
532   5.08e-11   -4.50e-12   5.30e-10   2.06e-09
533   4.78e-11   -1.75e-12   5.32e-10   1.83e-09
534   4.81e-11   -1.01e-11   5.40e-10   1.85e-09
535   4.53e-11   -2.24e-12   4.81e-10   1.81e-09
536   4.67e-11   1.34e-12   5.16e-10   1.70e-09
537   4.25e-11   -7.22e-12   4.66e-10   1.71e-09
538   4.25e-11   -5.15e-12   4.42e-10   1.68e-09
539   4.37e-11   -3.71e-12   4.42e-10   1.61e-09
540   3.94e-11   2.07e-12   4.16e-10   1.42e-09
541   4.44e-11   -6.02e-12   3.70e-10   1.51e-09
542   4.10e-11   -2.41e-12   3.79e-10   1.42e-09
543   4.08e-11   -8.87e-12   4.30e-10   1.24e-09
544   3.73e-11   -7.15e-12   3.46e-10   1.22e-09
545   4.11e-11   -4.29e-12   3.51e-10   1.22e-09
546   3.71e-11   -9.12e-12   3.04e-10   1.18e-09
547   3.47e-11   -4.58e-12   3.01e-10   1.17e-09
548   3.49e-11   -4.40e-12   3.04e-10   1.02e-09
549   3.90e-11   -3.55e-12   2.89e-10   9.97e-10
550   3.54e-11   -2.13e-12   3.04e-10   9.44e-10
551   3.29e-11   -4.36e-12   2.75e-10   1.00e-09
552   3.31e-11   -8.48e-13   2.50e-10   9.62e-10
553   3.49e-11   -4.05e-12   2.64e-10   8.97e-10
554   3.23e-11   -7.12e-12   2.46e-10   8.71e-10
555   3.21e-11   -3.62e-12   2.25e-10   8.94e-10
556   3.18e-11   -4.70e-12   2.38e-10   8.37e-10
557   2.96e-11   -4.98e-12   2.05e-10   8.35e-10
558   2.96e-11   -6.14e-12   1.92e-10   7.48e-10
559   3.06e-11   -4.95e-12   2.02e-10   7.11e-10
560   2.81e-11   -3.40e-12   1.78e-10   7.41e-10
561   2.77e-11   -5.93e-12   1.81e-10   7.19e-10
562   2.69e-11   -4.00e-12   1.81e-10   6.77e-10
563   2.73e-11   -3.11e-12   1.64e-10   6.07e-10
564   2.65e-11   -1.32e-12   1.55e-10   6.29e-10
565   2.72e-11   -4.22e-12   1.67e-10   5.58e-10
566   2.57e-11   -4.38e-12   1.49e-10   5.32e-10
567   2.77e-11   -5.46e-12   1.53e-10   5.63e-10
568   2.43e-11   -2.68e-12   1.34e-10   5.08e-10
569   2.50e-11   -2.75e-12   1.26e-10   4.90e-10
570   2.63e-11   -2.47e-12   1.27e-10   4.88e-10
571   2.33e-11   -3.45e-12   1.33e-10   4.95e-10
572   2.36e-11   -2.28e-12   1.17e-10   4.55e-10
573   2.29e-11   -1.32e-12   1.09e-10   4.19e-10
574   2.49e-11   -2.03e-12   1.16e-10   4.13e-10
575   2.18e-11   -2.21e-12   1.09e-10   4.15e-10
576   2.21e-11   -1.60e-12   9.79e-11   3.69e-10
577   2.33e-11   -1.95e-12   1.01e-10   3.54e-10
578   2.16e-11   -2.91e-12   9.55e-11   3.55e-10
579   2.23e-11   -2.67e-12   8.75e-11   3.41e-10
580   2.00e-11   -1.83e-12   8.57e-11   3.43e-10
581   2.02e-11   -1.01e-12   7.68e-11   3.31e-10
582   2.00e-11   -6.29e-14   7.95e-11   3.24e-10
583   1.96e-11   -2.49e-12   7.54e-11   2.95e-10
584   1.86e-11   -3.79e-13   7.34e-11   2.99e-10
585   1.90e-11   -3.29e-13   7.03e-11   2.79e-10
586   1.88e-11   -6.44e-14   6.51e-11   2.49e-10
587   1.75e-11   3.89e-13   6.18e-11   2.58e-10
588   1.76e-11   5.40e-13   6.23e-11   2.49e-10
589   1.73e-11   -3.38e-13   6.43e-11   2.47e-10
590   1.73e-11   -4.29e-13   5.49e-11   2.32e-10
591   1.69e-11   7.31e-13   5.59e-11   2.27e-10
592   1.57e-11   -3.74e-14   5.33e-11   2.19e-10
593   1.57e-11   -4.38e-13   4.82e-11   1.91e-10
594   1.63e-11   2.43e-13   4.92e-11   2.11e-10
595   1.64e-11   3.06e-13   5.00e-11   2.06e-10
596   1.42e-11   7.95e-13   4.96e-11   1.92e-10
597   1.50e-11   4.81e-13   4.45e-11   1.91e-10
598   1.41e-11   5.34e-13   4.45e-11   1.88e-10
599   1.41e-11   4.68e-13   4.24e-11   1.83e-10
600   1.47e-11   2.89e-14   3.90e-11   1.81e-10
